ts_mono_s,tb_new_bytes,tb_retx_bytes,num_new_tb,num_retx_tb
785783.911027,59668028,3422157,56767,3102
785783.911039,59668028,3422157,56767,3102
785783.911059,59668028,3422157,56767,3102
785783.911073,59668028,3422157,56767,3102
785783.911085,59668028,3422157,56767,3102
785783.911097,59668028,3422157,56767,3102
785783.911117,59668028,3422157,56767,3102
785783.911130,59668028,3422157,56767,3102
785783.911141,59668028,3422157,56767,3102
785783.911153,59668028,3422157,56767,3102
785783.911175,59668028,3422157,56767,3102
785783.911187,59668028,3422157,56767,3102
785783.911199,59668028,3422157,56767,3102
785783.911211,59668028,3422157,56767,3102
785783.911231,59668028,3422157,56767,3102
785783.911244,59668028,3422157,56767,3102
785783.911255,59668028,3422157,56767,3102
785783.911266,59668028,3422157,56767,3102
785783.911288,59668028,3422157,56767,3102
785783.911301,59668028,3422157,56767,3102
785783.911312,59668028,3422157,56767,3102
785783.911324,59668028,3422157,56767,3102
785783.911344,59668028,3422157,56767,3102
785783.911357,59668028,3422157,56767,3102
785783.911368,59668028,3422157,56767,3102
785783.911379,59668028,3422157,56767,3102
785783.911400,59668028,3422157,56767,3102
785783.911413,59668028,3422157,56767,3102
785783.911427,59668028,3422157,56767,3102
785783.911439,59668028,3422157,56767,3102
785783.911460,59668028,3422157,56767,3102
785783.911473,59668028,3422157,56767,3102
785783.911484,59668028,3422157,56767,3102
785783.911496,59668028,3422157,56767,3102
785783.911517,59668028,3422157,56767,3102
785783.911529,59668028,3422157,56767,3102
785783.911541,59668028,3422157,56767,3102
785783.911552,59668028,3422157,56767,3102
785783.911575,59668028,3422157,56767,3102
785783.911587,59668028,3422157,56767,3102
785783.911618,59668028,3422157,56767,3102
785783.911630,59668028,3422157,56767,3102
785783.911651,59668028,3422157,56767,3102
785783.911663,59668028,3422157,56767,3102
785783.911675,59668028,3422157,56767,3102
785783.911686,59668028,3422157,56767,3102
785783.911708,59668028,3422157,56767,3102
785783.911721,59668028,3422157,56767,3102
785783.911732,59668028,3422157,56767,3102
785783.911744,59668028,3422157,56767,3102
785783.911765,59668028,3422157,56767,3102
785783.911779,59668028,3422157,56767,3102
785783.911791,59668028,3422157,56767,3102
785783.911804,59668028,3422157,56767,3102
785783.911827,59668028,3422157,56767,3102
785783.911840,59668028,3422157,56767,3102
785783.911852,59668028,3422157,56767,3102
785783.911866,59668028,3422157,56767,3102
785783.911888,59668028,3422157,56767,3102
785783.911901,59668028,3422157,56767,3102
785783.911914,59668028,3422157,56767,3102
785783.911926,59668028,3422157,56767,3102
785783.911948,59668028,3422157,56767,3102
785783.911961,59668028,3422157,56767,3102
785783.911973,59668028,3422157,56767,3102
785783.911985,59668028,3422157,56767,3102
785783.912009,59668028,3422157,56767,3102
785783.912022,59668028,3422157,56767,3102
785783.912036,59668028,3422157,56767,3102
785783.912050,59668028,3422157,56767,3102
785783.912074,59668028,3422157,56767,3102
785783.912089,59668028,3422157,56767,3102
785783.912103,59668028,3422157,56767,3102
785783.912116,59668028,3422157,56767,3102
785783.912142,59668028,3422157,56767,3102
785783.912157,59668028,3422157,56767,3102
785783.912168,59668028,3422157,56767,3102
785783.912180,59668028,3422157,56767,3102
785783.912200,59668028,3422157,56767,3102
785783.912214,59668028,3422157,56767,3102
785783.912225,59668028,3422157,56767,3102
785783.912237,59668028,3422157,56767,3102
785783.912258,59668028,3422157,56767,3102
785783.912270,59668028,3422157,56767,3102
785783.912282,59668028,3422157,56767,3102
785783.912293,59668028,3422157,56767,3102
785783.912315,59668028,3422157,56767,3102
785783.912327,59668028,3422157,56767,3102
785783.912339,59668028,3422157,56767,3102
785783.912352,59668028,3422157,56767,3102
785783.912372,59668028,3422157,56767,3102
785783.912385,59668028,3422157,56767,3102
785783.912396,59668028,3422157,56767,3102
785783.912408,59668028,3422157,56767,3102
785783.912429,59668028,3422157,56767,3102
785783.912442,59668028,3422157,56767,3102
785783.912453,59668028,3422157,56767,3102
785783.912465,59668028,3422157,56767,3102
785783.912486,59668028,3422157,56767,3102
785783.912498,59668028,3422157,56767,3102
785783.912509,59668028,3422157,56767,3102
785783.912521,59668028,3422157,56767,3102
785783.912542,59668028,3422157,56767,3102
785783.912555,59668028,3422157,56767,3102
785783.912567,59668028,3422157,56767,3102
785783.912580,59668028,3422157,56767,3102
785783.912600,59668028,3422157,56767,3102
785783.912613,59668028,3422157,56767,3102
785783.912625,59668028,3422157,56767,3102
785783.912636,59668028,3422157,56767,3102
785783.912657,59668028,3422157,56767,3102
785783.912669,59668028,3422157,56767,3102
785783.912681,59668028,3422157,56767,3102
785783.912692,59668028,3422157,56767,3102
785783.912714,59668028,3422157,56767,3102
785783.912726,59668028,3422157,56767,3102
785783.912738,59668028,3422157,56767,3102
785783.912749,59668028,3422157,56767,3102
785783.912770,59668028,3422157,56767,3102
785783.912783,59668028,3422157,56767,3102
785783.912794,59668028,3422157,56767,3102
785783.912806,59668028,3422157,56767,3102
785783.912827,59668028,3422157,56767,3102
785783.912839,59668028,3422157,56767,3102
785783.912851,59668028,3422157,56767,3102
785783.912863,59668028,3422157,56767,3102
785783.912883,59668028,3422157,56767,3102
785783.912896,59668028,3422157,56767,3102
785783.912907,59668028,3422157,56767,3102
785783.912919,59668028,3422157,56767,3102
785783.912940,59668028,3422157,56767,3102
785783.912953,59668028,3422157,56767,3102
785783.912966,59668028,3422157,56767,3102
785783.912978,59668028,3422157,56767,3102
785783.912998,59668028,3422157,56767,3102
785783.913018,59668028,3422157,56767,3102
785783.913029,59668028,3422157,56767,3102
785783.913041,59668028,3422157,56767,3102
785783.913062,59668028,3422157,56767,3102
785783.913074,59668028,3422157,56767,3102
785783.913087,59668028,3422157,56767,3102
785783.913098,59668028,3422157,56767,3102
785783.913120,59668028,3422157,56767,3102
785783.913133,59668028,3422157,56767,3102
785783.913144,59668028,3422157,56767,3102
785783.913156,59668028,3422157,56767,3102
785783.913176,59668028,3422157,56767,3102
785783.913189,59668028,3422157,56767,3102
785783.913200,59668028,3422157,56767,3102
785783.913211,59668028,3422157,56767,3102
785783.913233,59668028,3422157,56767,3102
785783.913246,59668028,3422157,56767,3102
785783.913257,59668028,3422157,56767,3102
785783.913269,59668028,3422157,56767,3102
785783.913289,59668028,3422157,56767,3102
785783.913302,59668028,3422157,56767,3102
785783.913314,59668028,3422157,56767,3102
785783.913326,59668028,3422157,56767,3102
785783.913346,59668028,3422157,56767,3102
785783.913359,59668028,3422157,56767,3102
785783.913370,59668028,3422157,56767,3102
785783.913383,59668028,3422157,56767,3102
785783.913404,59668028,3422157,56767,3102
785783.913416,59668028,3422157,56767,3102
785783.913427,59668028,3422157,56767,3102
785783.913439,59668028,3422157,56767,3102
785783.913459,59668028,3422157,56767,3102
785783.913472,59668028,3422157,56767,3102
785783.913484,59668028,3422157,56767,3102
785783.913495,59668028,3422157,56767,3102
785783.913516,59668028,3422157,56767,3102
785783.913529,59668028,3422157,56767,3102
785783.913541,59668028,3422157,56767,3102
785783.913552,59668028,3422157,56767,3102
785783.913572,59668028,3422157,56767,3102
785783.913585,59668028,3422157,56767,3102
785783.913596,59668028,3422157,56767,3102
785783.913608,59668028,3422157,56767,3102
785783.913629,59668028,3422157,56767,3102
785783.913642,59668028,3422157,56767,3102
785783.913654,59668028,3422157,56767,3102
785783.913667,59668028,3422157,56767,3102
785783.913688,59668028,3422157,56767,3102
785783.913700,59668028,3422157,56767,3102
785783.913712,59668028,3422157,56767,3102
785783.913723,59668028,3422157,56767,3102
785783.913744,59668028,3422157,56767,3102
785783.913756,59668028,3422157,56767,3102
785783.913768,59668028,3422157,56767,3102
785783.913779,59668028,3422157,56767,3102
785783.913800,59668028,3422157,56767,3102
785783.913813,59668028,3422157,56767,3102
785783.913826,59668028,3422157,56767,3102
785783.913838,59668028,3422157,56767,3102
785783.913859,59668028,3422157,56767,3102
785783.913871,59668028,3422157,56767,3102
785783.913883,59668028,3422157,56767,3102
785783.913895,59668028,3422157,56767,3102
785783.913917,59668028,3422157,56767,3102
785783.913929,59668028,3422157,56767,3102
785783.913941,59668028,3422157,56767,3102
785783.913953,59668028,3422157,56767,3102
785783.913973,59668028,3422157,56767,3102
785783.913986,59668028,3422157,56767,3102
785783.913997,59668028,3422157,56767,3102
785783.914010,59668028,3422157,56767,3102
785783.914031,59668028,3422157,56767,3102
785783.914045,59668028,3422157,56767,3102
785783.914056,59668028,3422157,56767,3102
785783.914068,59668028,3422157,56767,3102
785783.914089,59668028,3422157,56767,3102
785783.914102,59668028,3422157,56767,3102
785783.914114,59668028,3422157,56767,3102
785783.914125,59668028,3422157,56767,3102
785783.914146,59668028,3422157,56767,3102
785783.914158,59668028,3422157,56767,3102
785783.914170,59668028,3422157,56767,3102
785783.914181,59668028,3422157,56767,3102
785783.914203,59668028,3422157,56767,3102
785783.914215,59668028,3422157,56767,3102
785783.914227,59668028,3422157,56767,3102
785783.914238,59668028,3422157,56767,3102
785783.914259,59668028,3422157,56767,3102
785783.914271,59668028,3422157,56767,3102
785783.914282,59668028,3422157,56767,3102
785783.914294,59668028,3422157,56767,3102
785783.914316,59668028,3422157,56767,3102
785783.914328,59668028,3422157,56767,3102
785783.914340,59668028,3422157,56767,3102
785783.914352,59668028,3422157,56767,3102
785783.914373,59668028,3422157,56767,3102
785783.914385,59668028,3422157,56767,3102
785783.914398,59668028,3422157,56767,3102
785783.914410,59668028,3422157,56767,3102
785783.914431,59668028,3422157,56767,3102
785783.914445,59668028,3422157,56767,3102
785783.914456,59668028,3422157,56767,3102
785783.914468,59668028,3422157,56767,3102
785783.914488,59668028,3422157,56767,3102
785783.914500,59668028,3422157,56767,3102
785783.914512,59668028,3422157,56767,3102
785783.914524,59668028,3422157,56767,3102
785783.914545,59668028,3422157,56767,3102
785783.914558,59668028,3422157,56767,3102
785783.914570,59668028,3422157,56767,3102
785783.914581,59668028,3422157,56767,3102
785783.914602,59668028,3422157,56767,3102
785783.914615,59668028,3422157,56767,3102
785783.914626,59668028,3422157,56767,3102
785783.914638,59668028,3422157,56767,3102
785783.914659,59668028,3422157,56767,3102
785783.914672,59668028,3422157,56767,3102
785783.914683,59668028,3422157,56767,3102
785783.914695,59668028,3422157,56767,3102
785783.914716,59668028,3422157,56767,3102
785783.914728,59668028,3422157,56767,3102
785783.914740,59668028,3422157,56767,3102
785783.914751,59668028,3422157,56767,3102
785783.914773,59668028,3422157,56767,3102
785783.914786,59668028,3422157,56767,3102
785783.914797,59668028,3422157,56767,3102
785783.914809,59668028,3422157,56767,3102
785783.914830,59668028,3422157,56767,3102
785783.914843,59668028,3422157,56767,3102
785783.914855,59668028,3422157,56767,3102
785783.914866,59668028,3422157,56767,3102
785783.914887,59668028,3422157,56767,3102
785783.914899,59668028,3422157,56767,3102
785783.914911,59668028,3422157,56767,3102
785783.914922,59668028,3422157,56767,3102
785783.914943,59668028,3422157,56767,3102
785783.914955,59668028,3422157,56767,3102
785783.914966,59668028,3422157,56767,3102
785783.914978,59668028,3422157,56767,3102
785783.914999,59668028,3422157,56767,3102
785783.915013,59668028,3422157,56767,3102
785783.915025,59668028,3422157,56767,3102
785783.915037,59668028,3422157,56767,3102
785783.915058,59668028,3422157,56767,3102
785783.915070,59668028,3422157,56767,3102
785783.915082,59668028,3422157,56767,3102
785783.915094,59668028,3422157,56767,3102
785783.915115,59668028,3422157,56767,3102
785783.915129,59668028,3422157,56767,3102
785783.915141,59668028,3422157,56767,3102
785783.915154,59668028,3422157,56767,3102
785783.915174,59668028,3422157,56767,3102
785783.915187,59668028,3422157,56767,3102
785783.915198,59668028,3422157,56767,3102
785783.915210,59668028,3422157,56767,3102
785783.915230,59668028,3422157,56767,3102
785783.915243,59668028,3422157,56767,3102
785783.915255,59668028,3422157,56767,3102
785783.915269,59668028,3422157,56767,3102
785783.915289,59668028,3422157,56767,3102
785783.915302,59668028,3422157,56767,3102
785783.915313,59668028,3422157,56767,3102
785783.915325,59668028,3422157,56767,3102
785783.915346,59668028,3422157,56767,3102
785783.915358,59668028,3422157,56767,3102
785783.915370,59668028,3422157,56767,3102
785783.915381,59668028,3422157,56767,3102
785783.915403,59668028,3422157,56767,3102
785783.915415,59668028,3422157,56767,3102
785783.915426,59668028,3422157,56767,3102
785783.915438,59668028,3422157,56767,3102
785783.915458,59668028,3422157,56767,3102
785783.915470,59668028,3422157,56767,3102
785783.915482,59668028,3422157,56767,3102
785783.915494,59668028,3422157,56767,3102
785783.915516,59668028,3422157,56767,3102
785783.915529,59668028,3422157,56767,3102
785783.915540,59668028,3422157,56767,3102
785783.915552,59668028,3422157,56767,3102
785783.915572,59668028,3422157,56767,3102
785783.915585,59668028,3422157,56767,3102
785783.915596,59668028,3422157,56767,3102
785783.915608,59668028,3422157,56767,3102
785783.915628,59668028,3422157,56767,3102
785783.915641,59668028,3422157,56767,3102
785783.915653,59668028,3422157,56767,3102
785783.915664,59668028,3422157,56767,3102
785783.915686,59668028,3422157,56767,3102
785783.915698,59668028,3422157,56767,3102
785783.915710,59668028,3422157,56767,3102
785783.915722,59668028,3422157,56767,3102
785783.915742,59668028,3422157,56767,3102
785783.915755,59668028,3422157,56767,3102
785783.915767,59668028,3422157,56767,3102
785783.915778,59668028,3422157,56767,3102
785783.915800,59668028,3422157,56767,3102
785783.915813,59668028,3422157,56767,3102
785783.915825,59668028,3422157,56767,3102
785783.915836,59668028,3422157,56767,3102
785783.915858,59668028,3422157,56767,3102
785783.915871,59668028,3422157,56767,3102
785783.915883,59668028,3422157,56767,3102
785783.915895,59668028,3422157,56767,3102
785783.915916,59668028,3422157,56767,3102
785783.915931,59668028,3422157,56767,3102
785783.915943,59668028,3422157,56767,3102
785783.915956,59668028,3422157,56767,3102
785783.915977,59668028,3422157,56767,3102
785783.915991,59668028,3422157,56767,3102
785783.916005,59668028,3422157,56767,3102
785783.916018,59668028,3422157,56767,3102
785783.916040,59668028,3422157,56767,3102
785783.916053,59668028,3422157,56767,3102
785783.916065,59668028,3422157,56767,3102
785783.916078,59668028,3422157,56767,3102
785783.916101,59668028,3422157,56767,3102
785783.916115,59668028,3422157,56767,3102
785783.916127,59668028,3422157,56767,3102
785783.916139,59668028,3422157,56767,3102
785783.916159,59668028,3422157,56767,3102
785783.916171,59668028,3422157,56767,3102
785783.916183,59668028,3422157,56767,3102
785783.916195,59668028,3422157,56767,3102
785783.916217,59668028,3422157,56767,3102
785783.916229,59668028,3422157,56767,3102
785783.916241,59668028,3422157,56767,3102
785783.916253,59668028,3422157,56767,3102
785783.916274,59668028,3422157,56767,3102
785783.916286,59668028,3422157,56767,3102
785783.916297,59668028,3422157,56767,3102
785783.916309,59668028,3422157,56767,3102
785783.916330,59668028,3422157,56767,3102
785783.916343,59668028,3422157,56767,3102
785783.916355,59668028,3422157,56767,3102
785783.916366,59668028,3422157,56767,3102
785783.916387,59668028,3422157,56767,3102
785783.916399,59668028,3422157,56767,3102
785783.916411,59668028,3422157,56767,3102
785783.916422,59668028,3422157,56767,3102
785783.916443,59668028,3422157,56767,3102
785783.916455,59668028,3422157,56767,3102
785783.916466,59668028,3422157,56767,3102
785783.916478,59668028,3422157,56767,3102
785783.916499,59668028,3422157,56767,3102
785783.916512,59668028,3422157,56767,3102
785783.916524,59668028,3422157,56767,3102
785783.916535,59668028,3422157,56767,3102
785783.916556,59668028,3422157,56767,3102
785783.916568,59668028,3422157,56767,3102
785783.916580,59668028,3422157,56767,3102
785783.916593,59668028,3422157,56767,3102
785783.916615,59668028,3422157,56767,3102
785783.916627,59668028,3422157,56767,3102
785783.916639,59668028,3422157,56767,3102
785783.916651,59668028,3422157,56767,3102
785783.916672,59668028,3422157,56767,3102
785783.916684,59668028,3422157,56767,3102
785783.916696,59668028,3422157,56767,3102
785783.916708,59668028,3422157,56767,3102
785783.916728,59668028,3422157,56767,3102
785783.916741,59668028,3422157,56767,3102
785783.916755,59668028,3422157,56767,3102
785783.916767,59668028,3422157,56767,3102
785783.916788,59668028,3422157,56767,3102
785783.916801,59668028,3422157,56767,3102
785783.916812,59668028,3422157,56767,3102
785783.916824,59668028,3422157,56767,3102
785783.916844,59668028,3422157,56767,3102
785783.916856,59668028,3422157,56767,3102
785783.916868,59668028,3422157,56767,3102
785783.916880,59668028,3422157,56767,3102
785783.916916,59668028,3422157,56767,3102
785783.916931,59668028,3422157,56767,3102
785783.916944,59668028,3422157,56767,3102
785783.916958,59668028,3422157,56767,3102
785783.916983,59668028,3422157,56767,3102
785783.916999,59668028,3422157,56767,3102
785783.917014,59668028,3422157,56767,3102
785783.917028,59668028,3422157,56767,3102
785783.917059,59668028,3422157,56767,3102
785783.917076,59668028,3422157,56767,3102
785783.917090,59668028,3422157,56767,3102
785783.917104,59668028,3422157,56767,3102
785783.917128,59668028,3422157,56767,3102
785783.917143,59668028,3422157,56767,3102
785783.917157,59668028,3422157,56767,3102
785783.917169,59668028,3422157,56767,3102
785783.917189,59668028,3422157,56767,3102
785783.917202,59668028,3422157,56767,3102
785783.917214,59668028,3422157,56767,3102
785783.917226,59668028,3422157,56767,3102
785783.917246,59668028,3422157,56767,3102
785783.917259,59668028,3422157,56767,3102
785783.917271,59668028,3422157,56767,3102
785783.917282,59668028,3422157,56767,3102
785783.917303,59668028,3422157,56767,3102
785783.917315,59668028,3422157,56767,3102
785783.917327,59668028,3422157,56767,3102
785783.917338,59668028,3422157,56767,3102
785783.917360,59668028,3422157,56767,3102
785783.917372,59668028,3422157,56767,3102
785783.917386,59668028,3422157,56767,3102
785783.917398,59668028,3422157,56767,3102
785783.917419,59668028,3422157,56767,3102
785783.917431,59668028,3422157,56767,3102
785783.917443,59668028,3422157,56767,3102
785783.917454,59668028,3422157,56767,3102
785783.917476,59668028,3422157,56767,3102
785783.917488,59668028,3422157,56767,3102
785783.917500,59668028,3422157,56767,3102
785783.917512,59668028,3422157,56767,3102
785783.917533,59668028,3422157,56767,3102
785783.917546,59668028,3422157,56767,3102
785783.917558,59668028,3422157,56767,3102
785783.917570,59668028,3422157,56767,3102
785783.917590,59668028,3422157,56767,3102
785783.917602,59668028,3422157,56767,3102
785783.917614,59668028,3422157,56767,3102
785783.917625,59668028,3422157,56767,3102
785783.917647,59668028,3422157,56767,3102
785783.917659,59668028,3422157,56767,3102
785783.917671,59668028,3422157,56767,3102
785783.917683,59668028,3422157,56767,3102
785783.917703,59668028,3422157,56767,3102
785783.917716,59668028,3422157,56767,3102
785783.917727,59668028,3422157,56767,3102
785783.917739,59668028,3422157,56767,3102
785783.917762,59668028,3422157,56767,3102
785783.917774,59668028,3422157,56767,3102
785783.917786,59668028,3422157,56767,3102
785783.917798,59668028,3422157,56767,3102
785783.917818,59668028,3422157,56767,3102
785783.917831,59668028,3422157,56767,3102
785783.917842,59668028,3422157,56767,3102
785783.917854,59668028,3422157,56767,3102
785783.917874,59668028,3422157,56767,3102
785783.917887,59668028,3422157,56767,3102
785783.917899,59668028,3422157,56767,3102
785783.917911,59668028,3422157,56767,3102
785783.917931,59668028,3422157,56767,3102
785783.917944,59668028,3422157,56767,3102
785783.917956,59668028,3422157,56767,3102
785783.917967,59668028,3422157,56767,3102
785783.917988,59668028,3422157,56767,3102
785783.918002,59668028,3422157,56767,3102
785783.918014,59668028,3422157,56767,3102
785783.918027,59668028,3422157,56767,3102
785783.918053,59668028,3422157,56767,3102
785783.918068,59668028,3422157,56767,3102
785783.918082,59668028,3422157,56767,3102
785783.918096,59668028,3422157,56767,3102
785783.918120,59668028,3422157,56767,3102
785783.918138,59668028,3422157,56767,3102
785783.918149,59668028,3422157,56767,3102
785783.918161,59668028,3422157,56767,3102
785783.918183,59668028,3422157,56767,3102
785783.918195,59668028,3422157,56767,3102
785783.918207,59668028,3422157,56767,3102
785783.918218,59668028,3422157,56767,3102
785783.918239,59668028,3422157,56767,3102
785783.918252,59668028,3422157,56767,3102
785783.918263,59668028,3422157,56767,3102
785783.918276,59668028,3422157,56767,3102
785783.918297,59668028,3422157,56767,3102
785783.918309,59668028,3422157,56767,3102
785783.918321,59668028,3422157,56767,3102
785783.918333,59668028,3422157,56767,3102
785783.918354,59668028,3422157,56767,3102
785783.918366,59668028,3422157,56767,3102
785783.918377,59668028,3422157,56767,3102
785783.918389,59668028,3422157,56767,3102
785783.918410,59668028,3422157,56767,3102
785783.918422,59668028,3422157,56767,3102
785783.918433,59668028,3422157,56767,3102
785783.918445,59668028,3422157,56767,3102
785783.918467,59668028,3422157,56767,3102
785783.918480,59668028,3422157,56767,3102
785783.918491,59668028,3422157,56767,3102
785783.918504,59668028,3422157,56767,3102
785783.918525,59668028,3422157,56767,3102
785783.918537,59668028,3422157,56767,3102
785783.918549,59668028,3422157,56767,3102
785783.918560,59668028,3422157,56767,3102
785783.918582,59668028,3422157,56767,3102
785783.918595,59668028,3422157,56767,3102
785783.918606,59668028,3422157,56767,3102
785783.918618,59668028,3422157,56767,3102
785783.918639,59668028,3422157,56767,3102
785783.918651,59668028,3422157,56767,3102
785783.918663,59668028,3422157,56767,3102
785783.918675,59668028,3422157,56767,3102
785783.918695,59668028,3422157,56767,3102
785783.918707,59668028,3422157,56767,3102
785783.918719,59668028,3422157,56767,3102
785783.918731,59668028,3422157,56767,3102
785783.918752,59668028,3422157,56767,3102
785783.918765,59668028,3422157,56767,3102
785783.918776,59668028,3422157,56767,3102
785783.918788,59668028,3422157,56767,3102
785783.918809,59668028,3422157,56767,3102
785783.918821,59668028,3422157,56767,3102
785783.918833,59668028,3422157,56767,3102
785783.918845,59668028,3422157,56767,3102
785783.918867,59668028,3422157,56767,3102
785783.918879,59668028,3422157,56767,3102
785783.918891,59668028,3422157,56767,3102
785783.918902,59668028,3422157,56767,3102
785783.918923,59668028,3422157,56767,3102
785783.918935,59668028,3422157,56767,3102
785783.918947,59668028,3422157,56767,3102
785783.918959,59668028,3422157,56767,3102
785783.918980,59668028,3422157,56767,3102
785783.918993,59668028,3422157,56767,3102
785783.919007,59668028,3422157,56767,3102
785783.919019,59668028,3422157,56767,3102
785783.919040,59668028,3422157,56767,3102
785783.919052,59668028,3422157,56767,3102
785783.919064,59668028,3422157,56767,3102
785783.919076,59668028,3422157,56767,3102
785783.919096,59668028,3422157,56767,3102
785783.919109,59668028,3422157,56767,3102
785783.919120,59668028,3422157,56767,3102
785783.919132,59668028,3422157,56767,3102
785783.919153,59668028,3422157,56767,3102
785783.919166,59668028,3422157,56767,3102
785783.919177,59668028,3422157,56767,3102
785783.919188,59668028,3422157,56767,3102
785783.919209,59668028,3422157,56767,3102
785783.919222,59668028,3422157,56767,3102
785783.919234,59668028,3422157,56767,3102
785783.919246,59668028,3422157,56767,3102
785783.919267,59668028,3422157,56767,3102
785783.919280,59668028,3422157,56767,3102
785783.919292,59668028,3422157,56767,3102
785783.919304,59668028,3422157,56767,3102
785783.919324,59668028,3422157,56767,3102
785783.919336,59668028,3422157,56767,3102
785783.919348,59668028,3422157,56767,3102
785783.919360,59668028,3422157,56767,3102
785783.919380,59668028,3422157,56767,3102
785783.919394,59668028,3422157,56767,3102
785783.919406,59668028,3422157,56767,3102
785783.919417,59668028,3422157,56767,3102
785783.919438,59668028,3422157,56767,3102
785783.919451,59668028,3422157,56767,3102
785783.919462,59668028,3422157,56767,3102
785783.919474,59668028,3422157,56767,3102
785783.919494,59668028,3422157,56767,3102
785783.919507,59668028,3422157,56767,3102
785783.919520,59668028,3422157,56767,3102
785783.919532,59668028,3422157,56767,3102
785783.919555,59668028,3422157,56767,3102
785783.919568,59668028,3422157,56767,3102
785783.919580,59668028,3422157,56767,3102
785783.919593,59668028,3422157,56767,3102
785783.919615,59668028,3422157,56767,3102
785783.919628,59668028,3422157,56767,3102
785783.919641,59668028,3422157,56767,3102
785783.919653,59668028,3422157,56767,3102
785783.919675,59668028,3422157,56767,3102
785783.919688,59668028,3422157,56767,3102
785783.919701,59668028,3422157,56767,3102
785783.919713,59668028,3422157,56767,3102
785783.919735,59668028,3422157,56767,3102
785783.919748,59668028,3422157,56767,3102
785783.919761,59668028,3422157,56767,3102
785783.919774,59668028,3422157,56767,3102
785783.919796,59668028,3422157,56767,3102
785783.919810,59668028,3422157,56767,3102
785783.919822,59668028,3422157,56767,3102
785783.919833,59668028,3422157,56767,3102
785783.919854,59668028,3422157,56767,3102
785783.919866,59668028,3422157,56767,3102
785783.919878,59668028,3422157,56767,3102
785783.919890,59668028,3422157,56767,3102
785783.919910,59668028,3422157,56767,3102
785783.919923,59668028,3422157,56767,3102
785783.919934,59668028,3422157,56767,3102
785783.919946,59668028,3422157,56767,3102
785783.919968,59668028,3422157,56767,3102
785783.919981,59668028,3422157,56767,3102
785783.919993,59668028,3422157,56767,3102
785783.920006,59668028,3422157,56767,3102
785783.920028,59668028,3422157,56767,3102
785783.920043,59668028,3422157,56767,3102
785783.920056,59668028,3422157,56767,3102
785783.920070,59668028,3422157,56767,3102
785783.920096,59668028,3422157,56767,3102
785783.920111,59668028,3422157,56767,3102
785783.920125,59668028,3422157,56767,3102
785783.920138,59668028,3422157,56767,3102
785783.920162,59668028,3422157,56767,3102
785783.920174,59668028,3422157,56767,3102
785783.920186,59668028,3422157,56767,3102
785783.920197,59668028,3422157,56767,3102
785783.920218,59668028,3422157,56767,3102
785783.920231,59668028,3422157,56767,3102
785783.920243,59668028,3422157,56767,3102
785783.920256,59668028,3422157,56767,3102
785783.920276,59668028,3422157,56767,3102
785783.920289,59668028,3422157,56767,3102
785783.920301,59668028,3422157,56767,3102
785783.920312,59668028,3422157,56767,3102
785783.920333,59668028,3422157,56767,3102
785783.920346,59668028,3422157,56767,3102
785783.920359,59668028,3422157,56767,3102
785783.920370,59668028,3422157,56767,3102
785783.920392,59668028,3422157,56767,3102
785783.920405,59668028,3422157,56767,3102
785783.920416,59668028,3422157,56767,3102
785783.920427,59668028,3422157,56767,3102
785783.920448,59668028,3422157,56767,3102
785783.920461,59668028,3422157,56767,3102
785783.920472,59668028,3422157,56767,3102
785783.920484,59668028,3422157,56767,3102
785783.920506,59668028,3422157,56767,3102
785783.920519,59668028,3422157,56767,3102
785783.920530,59668028,3422157,56767,3102
785783.920542,59668028,3422157,56767,3102
785783.920563,59668028,3422157,56767,3102
785783.920575,59668028,3422157,56767,3102
785783.920586,59668028,3422157,56767,3102
785783.920598,59668028,3422157,56767,3102
785783.920619,59668028,3422157,56767,3102
785783.920631,59668028,3422157,56767,3102
785783.920643,59668028,3422157,56767,3102
785783.920655,59668028,3422157,56767,3102
785783.920676,59668028,3422157,56767,3102
785783.920689,59668028,3422157,56767,3102
785783.920700,59668028,3422157,56767,3102
785783.920712,59668028,3422157,56767,3102
785783.920734,59668028,3422157,56767,3102
785783.920746,59668028,3422157,56767,3102
785783.920758,59668028,3422157,56767,3102
785783.920770,59668028,3422157,56767,3102
785783.920791,59668028,3422157,56767,3102
785783.920804,59668028,3422157,56767,3102
785783.920815,59668028,3422157,56767,3102
785783.920827,59668028,3422157,56767,3102
785783.920847,59668028,3422157,56767,3102
785783.920860,59668028,3422157,56767,3102
785783.920872,59668028,3422157,56767,3102
785783.920883,59668028,3422157,56767,3102
785783.920905,59668028,3422157,56767,3102
785783.920917,59668028,3422157,56767,3102
785783.920929,59668028,3422157,56767,3102
785783.920940,59668028,3422157,56767,3102
785783.920961,59668028,3422157,56767,3102
785783.920973,59668028,3422157,56767,3102
785783.920985,59668028,3422157,56767,3102
785783.920996,59668028,3422157,56767,3102
785783.921017,59668028,3422157,56767,3102
785783.921032,59668028,3422157,56767,3102
785783.921046,59668028,3422157,56767,3102
785783.921060,59668028,3422157,56767,3102
785783.921085,59668028,3422157,56767,3102
785783.921103,59668028,3422157,56767,3102
785783.921117,59668028,3422157,56767,3102
785783.921131,59668028,3422157,56767,3102
785783.921154,59668028,3422157,56767,3102
785783.921167,59668028,3422157,56767,3102
785783.921178,59668028,3422157,56767,3102
