# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,669041192343715,21,1028,474148730,74
DEQ,669041199343901,21,1028,481146919,73
DEQ,669041206349227,21,1028,488150145,72
DEQ,669041213343877,21,1028,495142837,71
DEQ,669041220345592,21,1028,502142556,70
DEQ,669041227351148,21,1028,509145579,69
DEQ,669041234352041,21,1028,516144375,68
DEQ,669041241351199,21,1028,523141538,67
DEQ,669041248347773,21,1028,530136100,67
DEQ,669041255346808,21,1028,537133136,66
DEQ,669041262351309,21,1028,544135645,65
DEQ,669041269348486,21,1028,551130859,64
DEQ,669041276350920,21,1028,558131312,63
DEQ,669041283366399,21,1028,565144781,62
DEQ,669041290345043,21,1028,572121341,61
DEQ,669041297359532,21,1028,579133868,60
DEQ,669041304352460,21,1028,586124745,59
DEQ,669041311348065,21,1028,593118361,58
DEQ,669041318350400,21,1028,600118684,57
DEQ,669041325341863,21,1028,607108066,56
DEQ,669041332344644,21,1028,614108704,55
DEQ,669041339347223,21,1028,229227325,54
DEQ,669041346347501,21,1028,236219110,53
DEQ,669041353358725,21,1028,243228034,52
DEQ,669041360337409,21,1028,250204541,51
DEQ,669041367349613,21,1028,257214658,50
DEQ,669041374337603,21,1028,264199492,49
DEQ,669041381343849,21,1028,271203620,48
DEQ,669041388341801,21,1028,278199554,47
DEQ,669041395345496,21,1028,285201158,46
DEQ,669041402334295,21,1028,292187880,45
DEQ,669041409337183,21,1028,299188733,44
DEQ,669041416325206,21,1028,306174731,43
DEQ,669041423343202,21,1028,313190740,42
DEQ,669041430337601,21,1028,320183074,41
DEQ,669041437343872,21,1028,327187260,40
DEQ,669041444349657,21,1028,334191129,39
DEQ,669041451348065,21,1028,341187483,38
DEQ,669041458341833,21,1028,348178720,37
DEQ,669041465355532,21,1028,355190314,36
DEQ,669041472341836,21,1028,362174623,35
DEQ,669041479345472,21,1028,369175895,34
DEQ,669041486343475,21,1028,376171706,33
DEQ,669041493340636,21,1028,383166751,32
DEQ,669041500348502,21,1028,390172458,31
DEQ,669041507343754,21,1028,397165638,84
DEQ,669041514344360,21,1028,404164277,83
DEQ,669041521338849,21,1028,411156196,82
DEQ,669041528346846,21,1028,418162133,81
DEQ,669041535346432,21,1028,425159725,80
DEQ,669041542345911,21,1028,432157213,79
DEQ,669041549343853,21,1028,439153119,78
DEQ,669041556347647,21,1028,446154915,77
DEQ,669041563342195,21,1028,453147494,76
DEQ,669041570341861,21,1028,460145188,75
DEQ,669041577346223,21,1028,467147492,74
DEQ,669041584341794,21,1028,474141087,73
DEQ,669041591346722,21,1028,481143929,72
DEQ,669041598346803,21,1028,488141835,71
DEQ,669041605346962,21,1028,495139995,70
DEQ,669041612345585,21,1028,502136457,69
DEQ,669041619351969,21,1028,509140787,68
DEQ,669041626336829,21,1028,516123599,67
DEQ,669041633339290,21,1028,523123878,66
DEQ,669041640348447,21,1028,530130877,65
DEQ,669041647348892,21,1028,537129267,64
DEQ,669041654345114,21,1028,544123410,63
DEQ,669041661344969,21,1028,551121245,62
DEQ,669041668348413,21,1028,558122271,61
DEQ,669041675348712,21,1028,565120521,60
DEQ,669041682350690,21,1028,572120441,59
DEQ,669041689348414,21,1028,579116181,58
DEQ,669041696348455,21,1028,586114214,57
DEQ,669041703344865,21,1028,593108494,56
DEQ,669041710355823,21,1028,600117392,55
DEQ,669041717356244,21,84,471231643,54
DEQ,669041724355062,21,1028,222232729,53
DEQ,669041731347393,21,1028,229216468,52
DEQ,669041738351658,21,1028,236218555,51
DEQ,669041745345437,21,1028,243210016,50
DEQ,669041752358477,21,1028,250220945,49
DEQ,669041759285439,21,1028,257145744,48
DEQ,669041766350888,21,1028,264209062,47
DEQ,669041773355469,21,1028,271211575,46
DEQ,669041780356920,21,1028,278210977,45
DEQ,669041787312394,21,1028,285164298,44
DEQ,669041794341739,21,1028,292191651,43
DEQ,669041801336422,21,1028,299183848,42
DEQ,669041808345204,21,1028,306190566,41
DEQ,669041815321514,21,1028,313164173,40
DEQ,669041822335194,21,1028,320175689,39
DEQ,669041829353915,21,1028,327192348,38
DEQ,669041836336031,21,1028,334172323,37
DEQ,669041843346428,21,1028,341180555,36
DEQ,669041850341753,21,1028,348173754,35
DEQ,669041857338141,21,1028,355167913,34
DEQ,669041864346034,21,1028,362173593,33
DEQ,669041871342252,21,1028,369167751,32
DEQ,669041878299388,21,1028,376122831,31
DEQ,669041885310693,21,1028,383132095,30
DEQ,669041892346001,21,1028,390165152,29
DEQ,669041899343843,21,1028,397160826,82
DEQ,669041906341871,21,1028,404156829,81
DEQ,669041913344715,21,1028,411157623,80
DEQ,669041920336872,21,1028,418147728,79
DEQ,669041927355475,21,1028,425164192,78
DEQ,669041934343534,21,1028,432150197,77
DEQ,669041941343928,21,1028,439148448,76
DEQ,669041948312779,21,1028,446114880,75
DEQ,669041955318673,21,1028,453118643,74
STATS,669041955452227,74,76072,407,333,0,0,0
DEQ,669041962322308,21,1028,460119991,73
DEQ,669041969317147,21,1028,467112714,72
DEQ,669041976314019,21,1028,474107559,71
DEQ,669041983344057,21,1028,481135538,70
DEQ,669041990342250,21,1028,488131674,69
DEQ,669041997340582,21,1028,495127979,68
DEQ,669042004341961,21,1028,502127299,67
DEQ,669042011342541,21,1028,509125703,66
DEQ,669042018341989,21,1028,516123007,65
DEQ,669042025349923,21,1028,523128917,64
DEQ,669042032312953,21,1028,530089927,63
DEQ,669042039349763,21,1028,537124624,62
DEQ,669042046349276,21,1028,544121992,61
DEQ,669042053342315,21,1028,551112960,60
DEQ,669042060285414,21,1028,558054009,59
DEQ,669042067333992,21,1028,565100417,58
DEQ,669042074328559,21,1028,572092846,57
DEQ,669042081349959,21,1028,579112145,56
DEQ,669042088340371,21,1028,586100483,55
DEQ,669042095364342,21,1028,593122460,54
DEQ,669042102347956,21,1028,208221528,53
DEQ,669042109350614,21,1028,215215425,52
DEQ,669042116347410,21,1028,222209966,51
DEQ,669042123347367,21,1028,229207768,50
DEQ,669042130350836,21,1028,236208880,49
DEQ,669042137349668,21,1028,243205345,48
DEQ,669042144346205,21,1028,250199654,47
DEQ,669042151348797,21,1028,257200040,46
DEQ,669042158349652,21,1028,264198633,53
DEQ,669042165335634,21,1028,271182345,52
DEQ,669042172338620,21,1028,278183125,51
DEQ,669042179339975,21,1028,285182387,50
DEQ,669042186336957,21,1028,292177338,49
DEQ,669042193339035,21,1028,299177403,48
DEQ,669042200337962,21,1028,306174058,47
DEQ,669042207349196,21,1028,313183039,46
DEQ,669042214341803,21,1028,320173537,45
DEQ,669042221349426,21,1028,327179081,44
DEQ,669042228347929,21,1028,334175481,43
DEQ,669042235353426,21,1028,341178916,42
DEQ,669042242348098,21,1028,348171465,41
DEQ,669042249348228,21,1028,355169484,40
DEQ,669042256345261,21,1028,362164451,39
DEQ,669042263342394,21,1028,369159269,38
DEQ,669042270347107,21,1028,376161745,37
DEQ,669042277343272,21,1028,383155878,36
DEQ,669042284341828,21,1028,390152273,35
DEQ,669042291344088,21,1028,397152272,81
DEQ,669042298341926,21,1028,404147774,80
DEQ,669042305343225,21,1028,411146985,79
DEQ,669042312343637,21,1028,418145227,78
DEQ,669042319344069,21,1028,425143649,77
DEQ,669042326311076,21,1028,432108530,76
DEQ,669042333342361,21,1028,439137584,75
DEQ,669042340343650,21,1028,446136862,74
DEQ,669042347344002,21,1028,453135019,73
DEQ,669042354351235,21,1028,460140165,72
DEQ,669042361343443,21,1028,467130270,71
DEQ,669042368350922,21,1028,474134633,70
DEQ,669042375359573,21,1028,481141137,69
DEQ,669042382350952,21,1028,488130506,68
DEQ,669042389339458,21,1028,495117032,67
DEQ,669042396337635,21,1028,502113168,66
DEQ,669042403353074,21,1028,509126473,65
DEQ,669042410346870,21,1028,516118150,64
