epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785589200.806761,347,18,4,13,0,51,1601,0,1
1785589200.806761,347,19,2,12,26,25,704,0,0
1785589200.810825,348,7,6,7,0,51,864,0,0
1785589200.810825,348,8,1,7,0,43,720,0,0
1785589200.810825,348,9,3,7,0,51,864,0,0
1785589200.815054,348,17,2,12,0,51,1409,0,0
1785589200.815054,348,18,4,12,0,51,1409,0,0
1785589200.815054,348,19,5,12,26,25,704,0,0
1785589200.818989,349,7,3,11,5,46,1121,0,0
1785589200.818989,349,8,1,11,0,51,1249,0,0
1785589200.822935,349,9,6,11,0,51,1249,0,0
1785589200.826757,349,17,5,13,0,51,1601,0,0
1785589200.826757,349,18,4,13,0,51,1601,0,0
1785589200.826757,349,19,2,13,26,25,784,0,0
1785589200.830816,350,7,6,9,1,50,1089,0,0
1785589200.830816,350,8,1,9,0,43,944,0,0
1785589200.830816,350,9,3,9,0,51,1121,0,0
1785589200.835054,350,17,2,13,0,51,1601,0,0
1785589200.835054,350,18,4,13,0,51,1601,0,0
1785589200.835054,350,19,5,13,26,25,784,0,0
1785589200.838988,351,7,3,9,5,46,1008,0,0
1785589200.838988,351,8,1,9,0,51,1121,0,0
1785589200.842928,351,9,6,9,0,51,1121,0,0
1785589200.846758,351,17,5,13,1,50,1569,0,0
1785589200.846758,351,18,4,13,0,51,1601,0,0
1785589200.846758,351,19,2,13,26,25,784,0,0
1785589200.850823,352,7,6,9,0,51,1121,0,0
1785589200.850823,352,8,1,9,0,43,944,0,0
1785589200.850823,352,9,3,9,0,51,1121,0,0
1785589200.855054,352,17,2,13,1,50,1569,0,0
1785589200.855054,352,18,4,13,0,51,1601,0,0
1785589200.855054,352,19,5,13,26,25,784,0,0
1785589200.858990,353,7,3,9,5,46,1008,0,0
1785589200.858990,353,8,1,9,0,51,1121,0,0
1785589200.862928,353,9,6,9,0,51,1121,0,0
1785589200.866760,353,17,5,13,0,51,1601,0,0
1785589200.866760,353,18,4,13,0,51,1601,0,0
1785589200.866760,353,19,2,13,26,25,784,0,0
1785589200.870818,354,7,6,11,1,50,1217,0,0
1785589200.870818,354,8,1,11,0,43,1057,0,0
1785589200.870818,354,9,3,11,0,51,1249,0,0
1785589200.875054,354,17,2,13,0,51,1601,0,0
1785589200.875054,354,18,4,13,0,51,1601,0,0
