epoch,tb_new_bytes,tb_retx_bytes,num_new_tb
1785579244.128884,66218632,3546861,63706
1785579244.133879,66222426,3546861,63709
1785579244.138877,66226173,3546861,63712
1785579244.143884,66230159,3546861,63715
1785579244.148877,66233313,3546861,63718
1785579244.153901,66237139,3546861,63721
1785579244.158877,66239381,3547950,63723
1785579244.163883,66243367,3547950,63726
1785579244.168884,66246553,3547950,63729
1785579244.173881,66250347,3547950,63732
1785579244.178877,66254094,3547950,63735
1785579244.183890,66258048,3547950,63738
1785579244.188877,66261603,3547950,63741
1785579244.193900,66265429,3547950,63744
1785579244.198876,66268760,3547950,63747
1785579244.203883,66272746,3547950,63750
1785579244.208876,66275900,3547950,63753
1785579244.213880,66279726,3547950,63756
1785579244.218876,66280847,3549983,63757
1785579244.223883,66284801,3549983,63760
1785579244.228877,66287987,3549983,63763
1785579244.233898,66291813,3549983,63766
1785579244.238876,66295144,3549983,63769
1785579244.243884,66299130,3549983,63772
1785579244.248877,66302284,3549983,63775
1785579244.253879,66306110,3549983,63778
1785579244.258884,66308352,3551072,63780
1785579244.263892,66312306,3551072,63783
1785579244.268876,66315460,3551072,63786
1785579244.273892,66319286,3551072,63789
1785579244.278878,66321528,3552161,63791
1785579244.283902,66325514,3552161,63794
1785579244.288876,66329037,3552161,63797
1785579244.293887,66332863,3552161,63800
1785579244.298876,66333984,3554435,63801
1785579244.303882,66337970,3554435,63804
1785579244.308876,66341124,3554435,63807
1785579244.313893,66344950,3554435,63810
1785579244.318876,66348281,3554435,63813
1785579244.323884,66352267,3554435,63816
1785579244.328876,66355453,3554435,63819
1785579244.333880,66359247,3554435,63822
1785579244.338884,66362610,3554435,63825
1785579244.343883,66366564,3554435,63828
1785579244.348877,66370119,3554435,63831
1785579244.353892,66373913,3554435,63834
1785579244.358877,66377276,3554435,63837
1785579244.363891,66381262,3554435,63840
1785579244.368875,66384416,3554435,63843
1785579244.373879,66388242,3554435,63846
1785579244.378876,66391573,3554435,63849
1785579244.383892,66395559,3554435,63852
1785579244.388884,66398745,3554435,63855
1785579244.393893,66402539,3554435,63858
1785579244.398877,66405902,3554435,63861
1785579244.403882,66409856,3554435,63864
1785579244.408877,66413411,3554435,63867
1785579244.413886,66417237,3554435,63870
1785579244.418876,66420568,3554435,63873
1785579244.423884,66424554,3554435,63876
1785579244.428877,66427740,3554435,63879
1785579244.433895,66431534,3554435,63882
1785579244.438884,66434897,3554435,63885
1785579244.443884,66438851,3554435,63888
1785579244.448877,66442037,3554435,63891
1785579244.453879,66445863,3554435,63894
1785579244.458877,66449194,3554435,63897
1785579244.463889,66453180,3554435,63900
1785579244.468876,66456334,3554435,63903
1785579244.473891,66460160,3554435,63906
1785579244.478875,66463523,3554435,63909
1785579244.483890,66467477,3554435,63912
1785579244.488884,66471032,3554435,63915
1785579244.493879,66474826,3554435,63918
1785579244.498876,66478573,3554435,63921
1785579244.503882,66482559,3554435,63924
1785579244.508877,66486082,3554435,63927
1785579244.513890,66489908,3554435,63930
1785579244.518876,66491029,3556709,63931
1785579244.523889,66495015,3556709,63934
1785579244.528876,66498538,3556709,63937
1785579244.533878,66501932,3556709,63940
1785579244.538875,66503053,3558983,63941
1785579244.543885,66507039,3558983,63944
1785579244.548876,66510193,3558983,63947
1785579244.553892,66514019,3558983,63950
1785579244.558876,66517382,3558983,63953
1785579244.563881,66521336,3558983,63956
1785579244.568884,66524522,3558983,63959
1785579244.573880,66528316,3558983,63962
1785579244.578877,66531679,3558983,63965
1785579244.583888,66535665,3558983,63968
1785579244.588876,66538819,3558983,63971
1785579244.593899,66542213,3558983,63974
1785579244.598877,66545544,3558983,63977
1785579244.603883,66549530,3558983,63980
1785579244.608876,66552716,3558983,63983
1785579244.613881,66556510,3558983,63986
1785579244.618884,66559873,3558983,63989
1785579244.623882,66563827,3558983,63992
1785579244.628876,66567013,3558983,63995
1785579244.633891,66570839,3558983,63998
1785579244.638876,66574170,3558983,64001
1785579244.643895,66578156,3558983,64004
1785579244.648876,66580221,3560072,64006
1785579244.653878,66584047,3560072,64009
1785579244.658884,66587023,3560072,64012
1785579244.663882,66590977,3560072,64015
1785579244.668876,66594163,3560072,64018
1785579244.673892,66597989,3560072,64021
1785579244.678876,66601320,3560072,64024
1785579244.683898,66605306,3560072,64027
1785579244.688875,66608829,3560072,64030
1785579244.693878,66612655,3560072,64033
1785579244.698875,66613776,3562346,64034
1785579244.703882,66617730,3562346,64037
1785579244.708876,66620916,3562346,64040
1785579244.713898,66624310,3562346,64043
1785579244.718875,66627254,3562346,64046
1785579244.723881,66631240,3562346,64049
1785579244.728876,66634426,3562346,64052
1785579244.733879,66637820,3562346,64055
1785579244.738884,66641183,3562346,64058
1785579244.743882,66645137,3562346,64061
1785579244.748876,66648323,3562346,64064
1785579244.753891,66652117,3562346,64067
1785579244.758877,66655480,3562346,64070
1785579244.763889,66659466,3562346,64073
1785579244.768875,66662620,3562346,64076
1785579244.773877,66666014,3562346,64079
1785579244.778875,66669377,3562346,64082
1785579244.783888,66673331,3562346,64085
1785579244.788883,66676517,3562346,64088
1785579244.793890,66679911,3562346,64091
1785579244.798877,66683274,3562346,64094
1785579244.803885,66687260,3562346,64097
1785579244.808876,66690414,3562346,64100
1785579244.813886,66693808,3562346,64103
1785579244.818875,66697523,3562346,64106
1785579244.823881,66701509,3562346,64109
1785579244.828875,66703574,3563563,64111
1785579244.833892,66707368,3563563,64114
1785579244.838884,66710344,3563563,64117
1785579244.843885,66712729,3565132,64119
1785579244.848877,66715915,3565132,64122
1785579244.853886,66719741,3565132,64125
1785579244.858876,66723072,3565132,64128
1785579244.863881,66727058,3565132,64131
1785579244.868876,66730613,3565132,64134
1785579244.873891,66734407,3565132,64137
1785579244.878884,66737770,3565132,64140
1785579244.883889,66741292,3565132,64143
1785579244.888876,66744847,3565132,64146
1785579244.893879,66748241,3565132,64149
1785579244.898876,66751572,3565132,64152
1785579244.903892,66755558,3565132,64155
1785579244.908876,66758712,3565132,64158
1785579244.913892,66762538,3565132,64161
1785579244.918875,66764780,3566221,64163
1785579244.923883,66768734,3566221,64166
1785579244.928877,66771920,3566221,64169
1785579244.933878,66775746,3566221,64172
1785579244.938876,66779077,3566221,64175
1785579244.943890,66783063,3566221,64178
1785579244.948875,66786217,3566221,64181
1785579244.953890,66789611,3566221,64184
1785579244.958875,66791853,3567310,64186
1785579244.963882,66795807,3567310,64189
1785579244.968883,66798993,3567310,64192
1785579244.973878,66802387,3567310,64195
1785579244.978876,66806134,3567310,64198
1785579244.983897,66810120,3567310,64201
1785579244.988875,66813643,3567310,64204
1785579244.993891,66817037,3567310,64207
1785579244.998875,66818158,3569584,64208
1785579245.003881,66822112,3569584,64211
1785579245.008875,66825298,3569584,64214
1785579245.013878,66829124,3569584,64217
1785579245.018877,66832455,3569584,64220
1785579245.023889,66836441,3569584,64223
1785579245.028875,66839964,3569584,64226
1785579245.033890,66843790,3569584,64229
1785579245.038874,66844782,3571858,64230
1785579245.043881,66848736,3571858,64233
1785579245.048876,66851922,3571858,64236
1785579245.053885,66855748,3571858,64239
1785579245.058876,66859079,3571858,64242
1785579245.063883,66863065,3571858,64245
1785579245.068875,66866251,3571858,64248
1785579245.073891,66869645,3571858,64251
1785579245.078884,66873008,3571858,64254
1785579245.083890,66876962,3571858,64257
1785579245.088876,66880517,3571858,64260
1785579245.093878,66884311,3571858,64263
1785579245.098875,66887674,3571858,64266
1785579245.103889,66891660,3571858,64269
1785579245.108875,66894814,3571858,64272
1785579245.113892,66898640,3571858,64275
1785579245.118875,66900624,3572947,64277
1785579245.123881,66904578,3572947,64280
1785579245.128882,66907764,3572947,64283
1785579245.133878,66911558,3572947,64286
1785579245.138875,66914921,3572947,64289
1785579245.143890,66918907,3572947,64292
1785579245.148874,66922061,3572947,64295
1785579245.153890,66925455,3572947,64298
1785579245.158876,66928786,3572947,64301
1785579245.163889,66932772,3572947,64304
1785579245.168884,66934837,3574036,64306
1785579245.173879,66938631,3574036,64309
1785579245.178875,66941994,3574036,64312
1785579245.183891,66942778,3577046,64313
1785579245.188875,66946301,3577046,64316
1785579245.193891,66949695,3577046,64319
1785579245.198883,66950687,3579320,64320
1785579245.203880,66954641,3579320,64323
1785579245.208876,66958196,3579320,64326
1785579245.213886,66962022,3579320,64329
1785579245.218875,66965353,3579320,64332
1785579245.223880,66969339,3579320,64335
1785579245.228876,66972525,3579320,64338
1785579245.233891,66976319,3579320,64341
1785579245.238883,66979682,3579320,64344
1785579245.243882,66983636,3579320,64347
1785579245.248876,66986822,3579320,64350
1785579245.253877,66990648,3579320,64353
1785579245.258875,66993979,3579320,64356
1785579245.263890,66997965,3579320,64359
1785579245.268875,67001119,3579320,64362
1785579245.273891,67004945,3579320,64365
1785579245.278875,67008308,3579320,64368
1785579245.283890,67012262,3579320,64371
1785579245.288883,67015448,3579320,64374
1785579245.293878,67019242,3579320,64377
1785579245.298876,67022605,3579320,64380
1785579245.303885,67026591,3579320,64383
1785579245.308876,67029745,3579320,64386
1785579245.313901,67033571,3579320,64389
1785579245.318874,67036902,3579320,64392
1785579245.323882,67040888,3579320,64395
1785579245.328874,67044443,3579320,64398
1785579245.333879,67048237,3579320,64401
1785579245.338882,67051600,3579320,64404
1785579245.343884,67055554,3579320,64407
1785579245.348875,67059109,3579320,64410
1785579245.353892,67062903,3579320,64413
1785579245.358875,67066266,3579320,64416
1785579245.363893,67070252,3579320,64419
1785579245.368875,67073775,3579320,64422
1785579245.373878,67077601,3579320,64425
1785579245.378874,67078722,3581594,64426
1785579245.383900,67082708,3581594,64429
1785579245.388882,67085894,3581594,64432
1785579245.393893,67089688,3581594,64435
1785579245.398875,67093051,3581594,64438
1785579245.403891,67097037,3581594,64441
1785579245.408874,67100560,3581594,64444
1785579245.413879,67104386,3581594,64447
1785579245.418875,67105507,3583868,64448
1785579245.423887,67109461,3583868,64451
1785579245.428876,67112647,3583868,64454
1785579245.433892,67116473,3583868,64457
1785579245.438876,67120188,3583868,64460
1785579245.443889,67124174,3583868,64463
1785579245.448874,67126239,3585085,64465
1785579245.453877,67130065,3585085,64468
1785579245.458882,67132307,3586029,64470
1785579245.463887,67136261,3586029,64473
1785579245.468876,67139816,3586029,64476
1785579245.473901,67143642,3586029,64479
1785579245.478874,67146973,3586029,64482
1785579245.483889,67150959,3586029,64485
1785579245.488874,67154113,3586029,64488
1785579245.493880,67157939,3586029,64491
1785579245.498873,67161302,3586029,64494
1785579245.503884,67165256,3586029,64497
1785579245.508883,67168442,3586029,64500
1785579245.513893,67172236,3586029,64503
1785579245.518875,67175599,3586029,64506
1785579245.523890,67176383,3589039,64507
1785579245.528874,67179906,3589039,64510
1785579245.533877,67183732,3589039,64513
1785579245.538882,67184853,3591313,64514
1785579245.543883,67188807,3591313,64517
1785579245.548875,67192362,3591313,64520
1785579245.553902,67196188,3591313,64523
1785579245.558874,67199519,3591313,64526
1785579245.563887,67203505,3591313,64529
1785579245.568875,67206691,3591313,64532
1785579245.573878,67210485,3591313,64535
1785579245.578882,67213848,3591313,64538
1785579245.583887,67217802,3591313,64541
1785579245.588874,67221357,3591313,64544
1785579245.593894,67225183,3591313,64547
1785579245.598875,67228514,3591313,64550
1785579245.603889,67232500,3591313,64553
1785579245.608874,67235654,3591313,64556
1785579245.613876,67239480,3591313,64559
1785579245.618874,67242843,3591313,64562
1785579245.623884,67246797,3591313,64565
1785579245.628882,67249983,3591313,64568
1785579245.633890,67253777,3591313,64571
1785579245.638875,67257524,3591313,64574
1785579245.643881,67261510,3591313,64577
1785579245.648874,67265033,3591313,64580
1785579245.653877,67268859,3591313,64583
1785579245.658874,67271101,3592370,64585
1785579245.663885,67275087,3592370,64588
1785579245.668876,67278610,3592370,64591
1785579245.673898,67282436,3592370,64594
1785579245.678875,67283428,3594644,64595
1785579245.683888,67287414,3594644,64598
1785579245.688874,67290568,3594644,64601
1785579245.693878,67294394,3594644,64604
1785579245.698873,67297725,3594644,64607
1785579245.703881,67301711,3594644,64610
1785579245.708874,67305266,3594644,64613
1785579245.713889,67309060,3594644,64616
1785579245.718882,67312423,3594644,64619
1785579245.723880,67316377,3594644,64622
1785579245.728874,67319932,3594644,64625
1785579245.733876,67323758,3594644,64628
1785579245.738874,67327473,3594644,64631
1785579245.743887,67331459,3594644,64634
1785579245.748874,67334613,3594644,64637
1785579245.753892,67338439,3594644,64640
1785579245.758873,67341802,3594644,64643
1785579245.763884,67345756,3594644,64646
1785579245.768882,67349311,3594644,64649
1785579245.773877,67353105,3594644,64652
1785579245.778874,67356852,3594644,64655
1785579245.783887,67360806,3594644,64658
1785579245.788875,67364361,3594644,64661
1785579245.793896,67368187,3594644,64664
1785579245.798873,67371902,3594644,64667
1785579245.803880,67375888,3594644,64670
1785579245.808874,67378194,3595861,64672
1785579245.813876,67382020,3595861,64675
1785579245.818882,67384262,3596918,64677
1785579245.823883,67388216,3596918,64680
1785579245.828874,67391771,3596918,64683
1785579245.833897,67395597,3596918,64686
1785579245.838873,67398928,3596918,64689
1785579245.843882,67402914,3596918,64692
1785579245.848874,67406437,3596918,64695
1785579245.853876,67410263,3596918,64698
1785579245.858874,67411384,3599192,64699
1785579245.863883,67415338,3599192,64702
1785579245.868874,67418893,3599192,64705
1785579245.873900,67422719,3599192,64708
1785579245.878875,67426434,3599192,64711
1785579245.883888,67430420,3599192,64714
1785579245.888874,67433943,3599192,64717
1785579245.893877,67437769,3599192,64720
1785579245.898873,67440011,3600249,64722
1785579245.903880,67443965,3600249,64725
1785579245.908874,67447151,3600249,64728
1785579245.913888,67450977,3600249,64731
1785579245.918875,67454692,3600249,64734
1785579245.923889,67458678,3600249,64737
1785579245.928874,67462201,3600249,64740
1785579245.933876,67466027,3600249,64743
1785579245.938873,67468269,3601466,64745
1785579245.943883,67472223,3601466,64748
1785579245.948882,67475409,3601466,64751
1785579245.953889,67479203,3601466,64754
1785579245.958874,67482950,3601466,64757
1785579245.963884,67486936,3601466,64760
1785579245.968874,67490459,3601466,64763
1785579245.973883,67494285,3601466,64766
1785579245.978873,67496527,3602523,64768
1785579245.983887,67500513,3602523,64771
1785579245.988882,67504068,3602523,64774
1785579245.993889,67507862,3602523,64777
1785579245.998874,67511225,3602523,64780
1785579246.003879,67515179,3602523,64783
1785579246.008874,67518734,3602523,64786
1785579246.013884,67522560,3602523,64789
1785579246.018873,67525891,3602523,64792
1785579246.023880,67529877,3602523,64795
1785579246.028873,67533400,3602523,64798
1785579246.033889,67537226,3602523,64801
1785579246.038873,67538347,3604797,64802
1785579246.043881,67542301,3604797,64805
1785579246.048874,67545487,3604797,64808
1785579246.053884,67549313,3604797,64811
1785579246.058873,67553028,3604797,64814
1785579246.063880,67557014,3604797,64817
1785579246.068874,67560168,3604797,64820
1785579246.073890,67563994,3604797,64823
1785579246.078884,67566236,3605886,64825
1785579246.083888,67570190,3605886,64828
1785579246.088874,67573745,3605886,64831
1785579246.093876,67577571,3605886,64834
1785579246.098873,67580902,3605886,64837
1785579246.103887,67584888,3605886,64840
1785579246.108873,67588042,3605886,64843
1785579246.113887,67591868,3605886,64846
1785579246.118873,67595231,3605886,64849
1785579246.123881,67599185,3605886,64852
1785579246.128882,67602371,3605886,64855
1785579246.133879,67606165,3605886,64858
1785579246.138873,67609912,3605886,64861
1785579246.143882,67613898,3605886,64864
1785579246.148875,67617421,3605886,64867
1785579246.153889,67621247,3605886,64870
1785579246.158873,67622368,3608160,64871
1785579246.163888,67626354,3608160,64874
1785579246.168873,67629877,3608160,64877
1785579246.173875,67633703,3608160,64880
1785579246.178873,67634824,3610434,64881
1785579246.183889,67638810,3610434,64884
1785579246.188873,67642333,3610434,64887
1785579246.193889,67646159,3610434,64890
1785579246.198872,67647280,3612708,64891
1785579246.203881,67651234,3612708,64894
1785579246.208873,67654420,3612708,64897
1785579246.213884,67658246,3612708,64900
1785579246.218873,67661577,3612708,64903
1785579246.223880,67665563,3612708,64906
1785579246.228873,67668717,3612708,64909
1785579246.233891,67672543,3612708,64912
1785579246.238881,67676290,3612708,64915
1785579246.243880,67680244,3612708,64918
1785579246.248873,67683799,3612708,64921
1785579246.253876,67687593,3612708,64924
1785579246.258873,67690956,3612708,64927
1785579246.263882,67694942,3612708,64930
1785579246.268874,67698465,3612708,64933
1785579246.273895,67702291,3612708,64936
1785579246.278872,67703540,3614982,64937
1785579246.283896,67707526,3614982,64940
1785579246.288881,67710680,3614982,64943
1785579246.293876,67714474,3614982,64946
1785579246.298875,67717837,3614982,64949
1785579246.303880,67721823,3614982,64952
1785579246.308874,67725346,3614982,64955
1785579246.313888,67729172,3614982,64958
1785579246.318874,67730293,3617256,64959
1785579246.323888,67734279,3617256,64962
1785579246.328873,67737802,3617256,64965
1785579246.333875,67741628,3617256,64968
1785579246.338873,67742749,3619530,64969
1785579246.343880,67746735,3619530,64972
1785579246.348876,67749889,3619530,64975
1785579246.353889,67753715,3619530,64978
1785579246.358874,67755957,3620619,64980
1785579246.363880,67759911,3620619,64983
1785579246.368876,67763466,3620619,64986
1785579246.373877,67767292,3620619,64989
1785579246.378874,67770623,3620619,64992
1785579246.383894,67774609,3620619,64995
1785579246.388873,67777763,3620619,64998
1785579246.393891,67781589,3620619,65001
1785579246.398873,67783831,3621708,65003
1785579246.403881,67787785,3621708,65006
1785579246.408881,67790971,3621708,65009
1785579246.413876,67794765,3621708,65012
1785579246.418874,67798512,3621708,65015
1785579246.423879,67802498,3621708,65018
1785579246.428874,67805652,3621708,65021
1785579246.433896,67809478,3621708,65024
1785579246.438874,67812809,3621708,65027
1785579246.443887,67816795,3621708,65030
1785579246.448874,67819981,3621708,65033
1785579246.453877,67823775,3621708,65036
1785579246.458881,67827522,3621708,65039
1785579246.463884,67831476,3621708,65042
1785579246.468876,67835031,3621708,65045
1785579246.473891,67838857,3621708,65048
1785579246.478874,67842188,3621708,65051
1785579246.483895,67846174,3621708,65054
1785579246.488876,67849697,3621708,65057
1785579246.493875,67853523,3621708,65060
1785579246.498875,67854644,3623982,65061
1785579246.503879,67858598,3623982,65064
1785579246.508875,67861784,3623982,65067
1785579246.513888,67865610,3623982,65070
1785579246.518874,67868941,3623982,65073
1785579246.523886,67872927,3623982,65076
1785579246.528873,67876081,3623982,65079
1785579246.533875,67879907,3623982,65082
1785579246.538873,67883270,3623982,65085
1785579246.543879,67887224,3623982,65088
1785579246.548881,67890779,3623982,65091
1785579246.553888,67894573,3623982,65094
1785579246.558875,67897936,3623982,65097
1785579246.563882,67901922,3623982,65100
1785579246.568874,67905445,3623982,65103
1785579246.573883,67909271,3623982,65106
1785579246.578876,67911769,3625039,65108
1785579246.583886,67915755,3625039,65111
1785579246.588880,67918941,3625039,65114
1785579246.593887,67922735,3625039,65117
1785579246.598873,67926098,3625039,65120
1785579246.603884,67930052,3625039,65123
1785579246.608873,67933238,3625039,65126
1785579246.613882,67937064,3625039,65129
1785579246.618873,67940395,3625039,65132
1785579246.623878,67944381,3625039,65135
1785579246.628873,67946446,3626128,65137
1785579246.633888,67950272,3626128,65140
1785579246.638881,67953248,3626128,65143
1785579246.643881,67957202,3626128,65146
1785579246.648874,67960757,3626128,65149
1785579246.653877,67964583,3626128,65152
1785579246.658874,67967914,3626128,65155
1785579246.663888,67971900,3626128,65158
1785579246.668873,67975903,3626128,65161
1785579246.673891,67979729,3626128,65164
1785579246.678873,67980850,3628722,65165
1785579246.683887,67984804,3628722,65168
1785579246.688873,67987990,3628722,65171
1785579246.693877,67991816,3628722,65174
1785579246.698873,67995147,3628722,65177
1785579246.703888,67999133,3628722,65180
1785579246.708872,68002656,3628722,65183
1785579246.713889,68006482,3628722,65186
1785579246.718872,68007603,3630996,65187
1785579246.723879,68011557,3630996,65190
1785579246.728874,68014743,3630996,65193
1785579246.733875,68018569,3630996,65196
1785579246.738872,68021900,3630996,65199
1785579246.743887,68025886,3630996,65202
1785579246.748877,68029040,3630996,65205
1785579246.753888,68032866,3630996,65208
1785579246.758872,68036229,3630996,65211
1785579246.763880,68040183,3630996,65214
1785579246.768880,68043369,3630996,65217
1785579246.773875,68047163,3630996,65220
1785579246.778873,68050910,3630996,65223
1785579246.783894,68054896,3630996,65226
1785579246.788872,68058419,3630996,65229
1785579246.793886,68062245,3630996,65232
1785579246.798872,68063237,3633270,65233
1785579246.803880,68067223,3633270,65236
1785579246.808880,68070409,3633270,65239
1785579246.813874,68074203,3633270,65242
1785579246.818873,68077566,3633270,65245
1785579246.823885,68081552,3633270,65248
1785579246.828872,68085075,3633270,65251
1785579246.833887,68088901,3633270,65254
1785579246.838873,68090022,3635544,65255
1785579246.843879,68094008,3635544,65258
1785579246.848873,68097194,3635544,65261
1785579246.853876,68101020,3635544,65264
1785579246.858872,68104351,3635544,65267
1785579246.863887,68106736,3636985,65269
1785579246.868872,68110259,3636985,65272
1785579246.873889,68113653,3636985,65275
1785579246.878881,68114774,3639259,65276
1785579246.883885,68118728,3639259,65279
1785579246.888873,68122283,3639259,65282
1785579246.893883,68126109,3639259,65285
1785579246.898871,68129440,3639259,65288
1785579246.903881,68133426,3639259,65291
1785579246.908872,68136612,3639259,65294
1785579246.913888,68140406,3639259,65297
1785579246.918880,68143769,3639259,65300
1785579246.923880,68147723,3639259,65303
1785579246.928873,68150909,3639259,65306
1785579246.933875,68154303,3639259,65309
1785579246.938873,68157634,3639259,65312
1785579246.943888,68161620,3639259,65315
1785579246.948873,68163685,3640348,65317
1785579246.953875,68167079,3640348,65320
1785579246.958880,68170442,3640348,65323
1785579246.963879,68174396,3640348,65326
1785579246.968872,68177582,3640348,65329
1785579246.973876,68181376,3640348,65332
1785579246.978872,68184739,3640348,65335
1785579246.983892,68188725,3640348,65338
1785579246.988872,68192248,3640348,65341
1785579246.993887,68196074,3640348,65344
1785579246.998872,68197195,3642622,65345
1785579247.003877,68201181,3642622,65348
1785579247.008880,68204367,3642622,65351
1785579247.013875,68208161,3642622,65354
1785579247.018873,68211524,3642622,65357
1785579247.023885,68215510,3642622,65360
1785579247.028872,68218664,3642622,65363
1785579247.033888,68222490,3642622,65366
1785579247.038872,68225853,3642622,65369
1785579247.043880,68229807,3642622,65372
1785579247.048880,68232993,3642622,65375
1785579247.053874,68236787,3642622,65378
1785579247.058872,68240150,3642622,65381
1785579247.063880,68244136,3642622,65384
1785579247.068872,68247290,3642622,65387
1785579247.073894,68250684,3642622,65390
1785579247.078872,68254015,3642622,65393
1785579247.083884,68258001,3642622,65396
1785579247.088872,68261187,3642622,65399
1785579247.093874,68264981,3642622,65402
1785579247.098880,68268344,3642622,65405
1785579247.103878,68272298,3642622,65408
1785579247.108873,68275484,3642622,65411
1785579247.113887,68279310,3642622,65414
1785579247.118872,68282641,3642622,65417
1785579247.123887,68286627,3642622,65420
1785579247.128872,68289781,3642622,65423
1785579247.133876,68293607,3642622,65426
1785579247.138872,68295849,3643711,65428
1785579247.143880,68299803,3643711,65431
1785579247.148880,68302989,3643711,65434
1785579247.153888,68306783,3643711,65437
1785579247.158872,68310146,3643711,65440
1785579247.163886,68314132,3643711,65443
1785579247.168871,68317286,3643711,65446
1785579247.173874,68320680,3643711,65449
1785579247.178872,68324011,3643711,65452
1785579247.183885,68327997,3643711,65455
1785579247.188879,68331183,3643711,65458
1785579247.193889,68334977,3643711,65461
1785579247.198872,68338724,3643711,65464
1785579247.203880,68342678,3643711,65467
1785579247.208873,68346233,3643711,65470
1785579247.213881,68350059,3643711,65473
1785579247.218871,68353390,3643711,65476
1785579247.223878,68357376,3643711,65479
1785579247.228871,68359441,3644800,65481
1785579247.233886,68363267,3644800,65484
1785579247.238880,68365509,3645744,65486
1785579247.243878,68369463,3645744,65489
1785579247.248872,68373018,3645744,65492
1785579247.253881,68376844,3645744,65495
1785579247.258871,68380175,3645744,65498
1785579247.263880,68384161,3645744,65501
1785579247.268872,68387315,3645744,65504
1785579247.273888,68391141,3645744,65507
1785579247.278879,68394117,3645744,65510
1785579247.283886,68398071,3645744,65513
1785579247.288872,68401257,3645744,65516
1785579247.293875,68405051,3645744,65519
1785579247.298872,68408414,3645744,65522
1785579247.303883,68412400,3645744,65525
1785579247.308872,68415554,3645744,65528
1785579247.313887,68419380,3645744,65531
1785579247.318871,68420501,3647777,65532
1785579247.323876,68424487,3647777,65535
1785579247.328872,68427673,3647777,65538
1785579247.333875,68431499,3647777,65541
1785579247.338872,68434830,3647777,65544
1785579247.343886,68438816,3647777,65547
1785579247.348871,68442339,3647777,65550
1785579247.353887,68446165,3647777,65553
1785579247.358871,68447286,3650051,65554
1785579247.363879,68451272,3650051,65557
1785579247.368872,68454458,3650051,65560
1785579247.373875,68458284,3650051,65563
1785579247.378873,68461615,3650051,65566
1785579247.383891,68465601,3650051,65569
1785579247.388871,68469124,3650051,65572
1785579247.393890,68472518,3650051,65575
1785579247.398871,68473639,3652325,65576
1785579247.403881,68477593,3652325,65579
1785579247.408872,68480779,3652325,65582
1785579247.413874,68484605,3652325,65585
1785579247.418872,68487936,3652325,65588
1785579247.423885,68491922,3652325,65591
1785579247.428871,68495076,3652325,65594
1785579247.433886,68498902,3652325,65597
1785579247.438871,68500023,3654358,65598
1785579247.443880,68503977,3654358,65601
1785579247.448865,68507163,3654358,65604
1785579247.453877,68510989,3654358,65607
1785579247.458871,68514704,3654358,65610
1785579247.463888,68518690,3654358,65613
1785579247.468871,68521844,3654358,65616
1785579247.473889,68525670,3654358,65619
1785579247.478872,68527912,3655447,65621
1785579247.483887,68531866,3655447,65624
1785579247.488872,68535052,3655447,65627
1785579247.493875,68538878,3655447,65630
1785579247.498872,68542209,3655447,65633
1785579247.503885,68546195,3655447,65636
1785579247.508871,68549349,3655447,65639
1785579247.513886,68553175,3655447,65642
1785579247.518871,68556538,3655447,65645
1785579247.523877,68560492,3655447,65648
1785579247.528879,68563678,3655447,65651
1785579247.533874,68567472,3655447,65654
1785579247.538872,68570835,3655447,65657
1785579247.543879,68574821,3655447,65660
1785579247.548871,68578344,3655447,65663
1785579247.553887,68582170,3655447,65666
1785579247.558871,68583291,3657721,65667
1785579247.563887,68587277,3657721,65670
1785579247.568871,68590800,3657721,65673
1785579247.573873,68594626,3657721,65676
1785579247.578871,68595747,3659995,65677
1785579247.583884,68599733,3659995,65680
1785579247.588871,68602887,3659995,65683
1785579247.593886,68606713,3659995,65686
1785579247.598871,68610076,3659995,65689
1785579247.603880,68614030,3659995,65692
1785579247.608879,68617216,3659995,65695
1785579247.613873,68621010,3659995,65698
1785579247.618871,68624757,3659995,65701
1785579247.623876,68628743,3659995,65704
1785579247.628871,68631897,3659995,65707
1785579247.633896,68635723,3659995,65710
1785579247.638870,68639054,3659995,65713
1785579247.643877,68643040,3659995,65716
1785579247.648871,68645105,3661084,65718
1785579247.653875,68648899,3661084,65721
1785579247.658879,68652262,3661084,65724
1785579247.663879,68656216,3661084,65727
1785579247.668871,68659771,3661084,65730
1785579247.673888,68663597,3661084,65733
1785579247.678872,68666928,3661084,65736
1785579247.683891,68670914,3661084,65739
1785579247.688870,68674437,3661084,65742
1785579247.693875,68678263,3661084,65745
1785579247.698870,68679384,3663358,65746
1785579247.703877,68683338,3663358,65749
1785579247.708871,68686524,3663358,65752
1785579247.713894,68690350,3663358,65755
1785579247.718872,68694065,3663358,65758
1785579247.723884,68698051,3663358,65761
1785579247.728870,68701205,3663358,65764
1785579247.733874,68705031,3663358,65767
1785579247.738870,68708394,3663358,65770
1785579247.743880,68712348,3663358,65773
1785579247.748880,68715534,3663358,65776
1785579247.753887,68719328,3663358,65779
1785579247.758872,68722691,3663358,65782
1785579247.763880,68726677,3663358,65785
1785579247.768871,68729831,3663358,65788
1785579247.773881,68733657,3663358,65791
1785579247.778871,68736988,3663358,65794
1785579247.783884,68740974,3663358,65797
1785579247.788870,68744160,3663358,65800
1785579247.793886,68747954,3663358,65803
1785579247.798879,68751317,3663358,65806
