# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827631285696326,23,1028,139296,0
DEQ,827631286589078,23,1028,129972,0
DEQ,827631287491475,23,1028,130389,0
DEQ,827631288364496,23,1028,130565,0
DEQ,827631289215846,23,1028,121179,0
DEQ,827631290105773,23,1028,121602,0
DEQ,827631291029869,23,1028,135653,0
DEQ,827631291946831,23,1028,148931,0
DEQ,827631292838370,23,1028,138569,0
DEQ,827631293733954,23,1028,131418,0
DEQ,827631294637279,23,1028,130479,0
DEQ,827631295538834,23,1028,129567,0
DEQ,827631296412923,23,1028,130550,0
DEQ,827631297283194,23,1028,141312,0
DEQ,827631298158215,23,1028,90317,0
DEQ,827631299102979,23,1028,109112,0
DEQ,827631300032665,23,1028,125163,0
DEQ,827631300943887,23,1028,137397,0
DEQ,827631301842305,23,1028,130550,0
DEQ,827631302749466,23,1028,133726,0
DEQ,827631303657055,23,1028,136300,0
DEQ,827631304563310,23,1028,138068,0
DEQ,827631305455321,23,1028,144513,0
DEQ,827631306338633,23,1028,153555,0
DEQ,827631307174130,23,1028,135665,0
DEQ,827631308083715,23,1028,142582,0
DEQ,827631308980060,23,1028,135500,0
DEQ,827631309880241,23,1028,132753,0
DEQ,827631310781043,23,1028,130378,0
DEQ,827631311610416,23,1028,56915,0
DEQ,827631312578009,23,1028,131643,0
DEQ,827631313477818,23,1028,128401,0
DEQ,827631314339904,23,1028,116333,0
DEQ,827631315214083,23,1028,131035,0
DEQ,827631316122867,23,1028,148408,0
DEQ,827631317041428,23,1028,128645,0
DEQ,827631317959127,23,1028,138949,0
DEQ,827631318863426,23,1028,141250,0
DEQ,827631319760760,23,1028,132799,0
DEQ,827631320669511,23,1028,137394,0
DEQ,827631321580783,23,1028,145187,0
DEQ,827631322422275,23,1028,79483,0
DEQ,827631323264488,23,1028,49632,0
DEQ,827631324118771,23,1028,44227,0
DEQ,827631324981166,23,1028,41470,0
DEQ,827631325867036,23,1028,37797,0
DEQ,827631326850261,23,1028,130912,0
DEQ,827631327749189,23,1028,125837,0
DEQ,827631328657058,23,1028,129572,0
DEQ,827631329573803,23,1028,140610,0
DEQ,827631330459759,23,1028,124799,0
DEQ,827631331323358,23,1028,115226,0
DEQ,827631332200275,23,1028,132775,0
DEQ,827631333109560,23,1028,153557,0
DEQ,827631333995563,23,1028,132286,0
DEQ,827631334898385,23,1028,133162,0
DEQ,827631335800505,23,1028,133239,0
DEQ,827631336706544,23,1028,136138,0
DEQ,827631337605603,23,1028,131577,0
DEQ,827631338515019,23,1028,133771,0
DEQ,827631339378451,23,1028,125435,0
DEQ,827631340256677,23,1028,144311,0
DEQ,827631341142293,23,1028,102760,0
DEQ,827631342110421,23,1028,145027,0
DEQ,827631343014094,23,1028,131148,0
DEQ,827631343914412,23,1028,132406,0
DEQ,827631344830449,23,1028,144596,0
DEQ,827631345728007,23,1028,136205,0
DEQ,827631346629952,23,1028,132216,0
DEQ,827631347526790,23,1028,125608,0
DEQ,827631348423053,23,1028,147372,0
DEQ,827631349284001,23,1028,148893,0
DEQ,827631350154660,23,1028,90229,0
DEQ,827631351099219,23,1028,107497,0
DEQ,827631352045119,23,1028,133924,0
DEQ,827631352947470,23,1028,138972,0
DEQ,827631353855590,23,1028,142400,0
DEQ,827631354750419,23,1028,131299,0
DEQ,827631355657668,23,1028,134295,0
DEQ,827631356573881,23,1028,146378,0
DEQ,827631357455828,23,1028,123890,0
STATS,827631357464067,0,0,274,274,0,0,0
DEQ,827631358283277,23,1028,77695,0
DEQ,827631359193794,23,1028,128680,0
DEQ,827631360102922,23,1028,148846,0
DEQ,827631360999610,23,1028,135989,0
DEQ,827631361896487,23,1028,129142,0
DEQ,827631362828669,23,1028,152626,0
DEQ,827631363708940,23,1028,130552,0
DEQ,827631364607721,23,1028,126409,0
DEQ,827631365520652,23,1028,135872,0
DEQ,827631366373934,23,1028,115420,0
DEQ,827631367258982,23,1028,141106,0
DEQ,827631368135333,23,1028,88423,0
DEQ,827631369127089,23,1028,149223,0
DEQ,827631370018986,23,1028,123616,0
DEQ,827631370922396,23,1028,129604,0
DEQ,827631371843685,23,1028,142991,0
DEQ,827631372737929,23,1028,131896,0
DEQ,827631373646601,23,1028,136174,0
DEQ,827631374565314,23,1028,151467,0
DEQ,827631375408839,23,1028,121142,0
DEQ,827631376293470,23,1028,143561,0
DEQ,827631377195511,23,1028,126549,0
DEQ,827631378122026,23,1028,141421,0
DEQ,827631379030810,23,1028,117871,0
DEQ,827631379959734,23,1028,137004,0
DEQ,827631380853486,23,1028,132486,0
DEQ,827631381762540,23,1028,136893,0
DEQ,827631382662538,23,1028,133066,0
DEQ,827631383579359,23,1028,144987,0
DEQ,827631384469112,23,1028,131819,0
DEQ,827631385332815,23,1028,121866,0
DEQ,827631386205358,23,1028,134315,0
DEQ,827631387111832,23,1028,151246,0
DEQ,827631388005337,23,1028,133839,0
DEQ,827631388901592,23,1028,124963,0
DEQ,827631389828466,23,1028,147462,0
DEQ,827631390720055,23,1028,135936,0
DEQ,827631391629244,23,1028,140426,0
DEQ,827631392523339,23,1028,129536,0
DEQ,827631393387986,23,1028,120667,0
DEQ,827631394270850,23,1028,143913,0
DEQ,827631395133826,23,1028,82558,0
DEQ,827631396034458,23,1028,53730,0
DEQ,827631397018384,23,1028,120829,0
DEQ,827631397947448,23,1028,151596,0
DEQ,827631398831774,23,1028,132953,0
DEQ,827631399726845,23,1028,123297,0
DEQ,827631400643412,23,1028,134370,0
DEQ,827631401546057,23,1028,130776,0
DEQ,827631402455752,23,1028,156167,0
DEQ,827631403315383,23,1028,141676,0
DEQ,827631404205314,23,1028,136634,0
DEQ,827631405121718,23,1028,145290,0
DEQ,827631406048222,23,1028,132233,0
DEQ,827631406951655,23,1028,127116,0
DEQ,827631407851421,23,1028,124407,0
DEQ,827631408762358,23,1028,128819,0
DEQ,827631409671607,23,1028,133588,0
DEQ,827631410583336,23,1028,136345,0
DEQ,827631411473297,23,1028,123350,0
DEQ,827631412337587,23,1028,114753,0
DEQ,827631413156579,23,1028,74067,0
DEQ,827631414113657,23,1028,140424,0
DEQ,827631415018271,23,1028,132917,0
DEQ,827631415940968,23,1028,151506,0
DEQ,827631416824242,23,1028,132615,0
DEQ,827631417720764,23,1028,126127,0
DEQ,827631418621570,23,1028,123175,0
DEQ,827631419535277,23,1028,132941,0
DEQ,827631420399443,23,1028,123955,0
DEQ,827631421273974,23,1028,139116,0
DEQ,827631422150343,23,1028,89825,0
DEQ,827631423051441,23,1028,64172,0
DEQ,827631424039596,23,1028,130205,0
DEQ,827631424963645,23,1028,155451,0
DEQ,827631425853239,23,1028,138899,0
DEQ,827631426747278,23,1028,127108,0
DEQ,827631427655567,23,1028,130735,0
DEQ,827631428576072,23,1028,147706,0
DEQ,827631429467601,23,1028,134443,0
DEQ,827631430335765,23,1028,128829,0
DEQ,827631431207428,23,1028,140896,0
DEQ,827631432101163,23,1028,145644,0
DEQ,827631432991012,23,1028,123737,0
DEQ,827631433910947,23,1028,140774,0
DEQ,827631434821607,23,1028,142910,0
DEQ,827631435709901,23,1028,126505,0
DEQ,827631436623924,23,1028,137209,0
DEQ,827631437523079,23,1028,133849,0
DEQ,827631438376315,23,1028,113644,0
DEQ,827631439266077,23,1028,143600,0
DEQ,827631440192912,23,1028,141931,0
DEQ,827631441112879,23,1028,134982,0
DEQ,827631442026684,23,1028,133166,0
DEQ,827631442924425,23,1028,133023,0
DEQ,827631443834332,23,1028,136010,0
DEQ,827631444735827,23,1028,131865,0
DEQ,827631445632954,23,1028,126119,0
DEQ,827631446536159,23,1028,125206,0
DEQ,827631447406147,23,1028,121232,0
DEQ,827631448287087,23,1028,142771,0
DEQ,827631449203742,23,1028,129979,0
DEQ,827631450129557,23,1028,148394,0
DEQ,827631451066382,23,1028,146661,0
DEQ,827631451964511,23,1028,135218,0
DEQ,827631452857842,23,1028,129438,0
DEQ,827631453773327,23,1028,139733,0
DEQ,827631454666435,23,1028,128201,0
DEQ,827631455578719,23,1028,136292,0
DEQ,827631456367097,23,1028,50365,0
DEQ,827631457211512,23,1028,34723,0
DEQ,827631458067280,23,1028,33643,0
DEQ,827631458971296,23,1028,48402,0
DEQ,827631459866705,23,1028,42998,0
DEQ,827631460853453,23,1028,137653,0
DEQ,827631461757521,23,1028,139047,0
DEQ,827631462650063,23,1028,129740,0
DEQ,827631463557133,23,1028,135000,0
DEQ,827631464445468,23,1028,136939,0
DEQ,827631465322401,23,1028,140440,0
DEQ,827631466180886,23,1028,144473,0
DEQ,827631467080614,23,1028,142672,0
DEQ,827631467991345,23,1028,150609,0
DEQ,827631468883430,23,1028,133430,0
DEQ,827631469783893,23,1028,130507,0
DEQ,827631470706620,23,1028,150343,0
DEQ,827631471586434,23,1028,127422,0
DEQ,827631472495195,23,1028,132730,0
DEQ,827631473360613,23,1028,125013,0
DEQ,827631474215846,23,1028,120691,0
DEQ,827631475103489,23,1028,118981,0
DEQ,827631476026547,23,1028,131960,0
DEQ,827631476948498,23,1028,151072,0
DEQ,827631477840775,23,1028,138055,0
DEQ,827631478733747,23,1028,127034,0
DEQ,827631479633565,23,1028,124620,0
DEQ,827631480540311,23,1028,129797,0
DEQ,827631481411107,23,1028,127705,0
DEQ,827631482289549,23,1028,146800,0
DEQ,827631483157893,23,1028,90514,0
DEQ,827631484093751,23,1028,97929,0
DEQ,827631485034139,23,1028,125407,0
DEQ,827631485962569,23,1028,151832,0
DEQ,827631486849567,23,1028,123165,0
DEQ,827631487763878,23,1028,132905,0
DEQ,827631488664691,23,1028,129797,0
DEQ,827631489573953,23,1028,133139,0
DEQ,827631490470876,23,1028,126074,0
DEQ,827631491290786,23,1028,71739,0
DEQ,827631492207201,23,1028,128571,0
DEQ,827631493095210,23,1028,127646,0
DEQ,827631493999651,23,1028,129379,0
DEQ,827631494921041,23,1028,146039,0
DEQ,827631495830726,23,1028,147331,0
DEQ,827631496728105,23,1028,142297,0
DEQ,827631497614011,23,1028,125091,0
DEQ,827631498526499,23,1028,133933,0
DEQ,827631499388884,23,1028,122974,0
DEQ,827631500269339,23,1028,143819,0
DEQ,827631501133471,23,1028,84348,0
DEQ,827631502110872,23,1028,133295,0
DEQ,827631503015463,23,1028,129900,0
DEQ,827631503952550,23,1028,166145,0
DEQ,827631504844289,23,1028,146184,0
DEQ,827631505739745,23,1028,136889,0
DEQ,827631506653409,23,1028,140441,0
DEQ,827631507551145,23,1028,134787,0
DEQ,827631508411519,23,1028,122017,0
DEQ,827631509280625,23,1028,123628,0
DEQ,827631510106127,23,1028,69258,0
DEQ,827631511087892,23,1028,148028,0
DEQ,827631511974115,23,1028,131907,0
DEQ,827631512899482,23,1028,153784,0
DEQ,827631513787957,23,1028,133140,0
DEQ,827631514700115,23,1028,141722,0
DEQ,827631515589997,23,1028,125994,0
DEQ,827631516495750,23,1028,128949,0
DEQ,827631517365651,23,1028,125796,0
DEQ,827631518213167,23,1028,113996,0
DEQ,827631519105715,23,1028,118451,0
DEQ,827631520019218,23,1028,123085,0
DEQ,827631520947178,23,1028,148674,0
DEQ,827631521856666,23,1028,155729,0
DEQ,827631522749023,23,1028,134469,0
DEQ,827631523655243,23,1028,136939,0
DEQ,827631524558795,23,1028,39751,0
DEQ,827631525541809,23,1028,101629,0
DEQ,827631526426854,23,1028,112759,0
DEQ,827631527299341,23,1028,82821,0
DEQ,827631528179371,23,1028,86177,0
DEQ,827631529109491,23,1028,85901,0
DEQ,827631529991701,23,1028,39028,0
DEQ,827631530902589,23,1028,38958,0
DEQ,827631531810348,23,1028,41560,0
DEQ,827631532730871,23,1028,51607,0
DEQ,827631533622503,23,1028,41222,0
DEQ,827631534528583,23,1028,42528,0
DEQ,827631535434885,23,1028,43082,0
DEQ,827631536298153,23,1028,33639,0
DEQ,827631537215194,23,1028,91303,0
DEQ,827631538138761,23,1028,87682,0
DEQ,827631539017106,23,1028,35391,0
DEQ,827631539933864,23,1028,41661,0
DEQ,827631540860794,23,1028,59911,0
DEQ,827631541747272,23,1028,41337,0
DEQ,827631542652296,23,1028,41784,0
DEQ,827631543555940,23,1028,42102,0
DEQ,827631544459234,23,1028,40571,0
DEQ,827631545337169,23,1028,46189,0
DEQ,827631546245648,23,1028,89463,0
DEQ,827631547116626,23,1028,49892,0
DEQ,827631548016958,23,1028,40644,0
DEQ,827631548919716,23,1028,42204,0
DEQ,827631549837649,23,1028,41204,0
DEQ,827631550748960,23,1028,43463,0
DEQ,827631551647348,23,1028,40787,0
DEQ,827631552551677,23,1028,41924,0
DEQ,827631553454662,23,1028,41723,0
DEQ,827631554328394,23,1028,43335,0
DEQ,827631555177595,23,1028,33402,0
DEQ,827631556087808,23,1028,42766,0
DEQ,827631556991271,23,1028,47159,0
DEQ,827631557891752,23,1028,43130,0
DEQ,827631558798104,23,1028,41134,0
DEQ,827631559703053,23,1028,41670,0
DEQ,827631560616314,23,1028,49875,0
DEQ,827631561510124,23,1028,41084,0
DEQ,827631562412439,23,1028,41170,0
DEQ,827631563276706,23,1028,33497,0
DEQ,827631564136039,23,1028,33491,0
DEQ,827631565033097,23,1028,41176,0
DEQ,827631565940746,23,1028,40558,0
DEQ,827631566857982,23,1028,55967,0
DEQ,827631567751058,23,1028,41595,0
DEQ,827631568655150,23,1028,42394,0
DEQ,827631569556585,23,1028,42006,0
DEQ,827631570458347,23,1028,40709,0
DEQ,827631571332280,23,1028,42456,0
DEQ,827631572188246,23,1028,32861,0
DEQ,827631573078104,23,1028,41406,0
DEQ,827631573991268,23,1028,52404,0
DEQ,827631574885316,23,1028,41612,0
DEQ,827631575788030,23,1028,42112,0
DEQ,827631576698344,23,1028,42199,0
DEQ,827631577615578,23,1028,55682,0
DEQ,827631578504772,23,1028,42142,0
DEQ,827631579408592,23,1028,42148,0
DEQ,827631580271531,23,1028,32761,0
DEQ,827631581131893,23,1028,33698,0
DEQ,827631582031758,23,1028,49223,0
DEQ,827631582994682,23,1028,37030,0
DEQ,827631583890785,23,1028,33818,0
DEQ,827631584783444,23,1028,34438,0
DEQ,827631585681741,23,1028,34711,0
DEQ,827631586643534,23,1028,105580,0
DEQ,827631587584897,23,1028,142158,0
DEQ,827631588485569,23,1028,132673,0
DEQ,827631589347235,23,1028,123081,0
DEQ,827631590157434,23,1028,73761,0
DEQ,827631591115116,23,1028,140865,0
DEQ,827631592039931,23,1028,128710,0
DEQ,827631592955374,23,1028,134794,0
DEQ,827631593872948,23,1028,153658,0
DEQ,827631594767487,23,1028,131791,0
DEQ,827631595674130,23,1028,133708,0
DEQ,827631596583988,23,1028,139083,0
DEQ,827631597482194,23,1028,135220,0
DEQ,827631598347286,23,1028,126738,0
DEQ,827631599205899,23,1028,126055,0
DEQ,827631600098752,23,1028,128924,0
DEQ,827631601012202,23,1028,139274,0
DEQ,827631601908392,23,1028,131688,0
DEQ,827631602831359,23,1028,151083,0
DEQ,827631603720760,23,1028,131034,0
DEQ,827631604627455,23,1028,134164,0
DEQ,827631605520567,23,1028,124787,0
DEQ,827631606395732,23,1028,126488,0
DEQ,827631607269131,23,1028,140520,0
DEQ,827631608141128,23,1028,87380,0
DEQ,827631609116101,23,1028,133327,0
DEQ,827631610025167,23,1028,132246,0
DEQ,827631610920875,23,1028,130000,0
DEQ,827631611764079,23,1028,64915,0
DEQ,827631612751155,23,1028,133921,0
DEQ,827631613658274,23,1028,139611,0
DEQ,827631614572136,23,1028,149012,0
DEQ,827631615459414,23,1028,132209,0
DEQ,827631616338494,23,1028,137492,0
DEQ,827631617204424,23,1028,144037,0
DEQ,827631618080514,23,1028,130990,0
DEQ,827631618996597,23,1028,143315,0
DEQ,827631619885008,23,1028,129277,0
DEQ,827631620812634,23,1028,154306,0
DEQ,827631621710252,23,1028,144230,0
DEQ,827631622600657,23,1028,131499,0
DEQ,827631623498429,23,1028,125413,0
DEQ,827631624322599,23,1028,75459,0
DEQ,827631625230284,23,1028,123671,0
DEQ,827631626130462,23,1028,134937,0
DEQ,827631627033772,23,1028,128931,0
DEQ,827631627954062,23,1028,146531,0
DEQ,827631628842338,23,1028,132976,0
DEQ,827631629764255,23,1028,152277,0
DEQ,827631630654208,23,1028,135578,0
DEQ,827631631553331,23,1028,130869,0
DEQ,827631632455684,23,1028,134274,0
DEQ,827631633333606,23,1028,139254,0
DEQ,827631634193064,23,1028,155355,0
DEQ,827631635082591,23,1028,142043,0
DEQ,827631635965742,23,1028,123307,0
DEQ,827631636892854,23,1028,143607,0
DEQ,827631637789256,23,1028,137215,0
DEQ,827631638723015,23,1028,168864,0
DEQ,827631639592802,23,1028,131039,0
DEQ,827631640494122,23,1028,129144,0
DEQ,827631641352939,23,1028,113938,0
DEQ,827631642219339,23,1028,121139,0
DEQ,827631643111830,23,1028,124756,0
DEQ,827631644019554,23,1028,124541,0
DEQ,827631644938291,23,1028,140343,0
DEQ,827631645825001,23,1028,123927,0
DEQ,827631646731317,23,1028,127311,0
DEQ,827631647653292,23,1028,146294,0
DEQ,827631648547120,23,1028,132764,0
DEQ,827631649410097,23,1028,121853,0
DEQ,827631650289729,23,1028,142057,0
DEQ,827631651198228,23,1028,130802,0
DEQ,827631652110284,23,1028,132395,0
DEQ,827631653015694,23,1028,137883,0
DEQ,827631653918853,23,1028,134951,0
DEQ,827631654828984,23,1028,141265,0
DEQ,827631655726442,23,1028,134657,0
DEQ,827631656651818,23,1028,156557,0
DEQ,827631657548098,23,1028,136170,0
DEQ,827631658411510,23,1028,123912,0
DEQ,827631659294792,23,1028,147823,0
DEQ,827631660225978,23,1028,157915,0
DEQ,827631661121318,23,1028,125388,0
DEQ,827631662037798,23,1028,129648,0
