# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827917824186473,23,1028,154453,0
DEQ,827917825180962,23,1028,157160,1
DEQ,827917825185005,23,1028,153049,0
DEQ,827917826113588,23,1028,96718,1
DEQ,827917826117748,23,1028,81062,0
DEQ,827917827132012,23,1028,116548,1
DEQ,827917827134610,23,1028,99265,0
DEQ,827917828132390,23,1028,124996,1
DEQ,827917828134970,23,1028,117614,0
DEQ,827917829130590,23,1028,132175,1
DEQ,827917829133146,23,1028,122367,0
DEQ,827917830041715,23,1028,45416,1
DEQ,827917830073903,23,1028,63333,0
DEQ,827917831043549,23,1028,51342,1
DEQ,827917831128115,23,1028,120714,0
DEQ,827917832157989,23,1028,169742,1
DEQ,827917832161175,23,1028,162950,0
DEQ,827917833130387,23,1028,153972,1
DEQ,827917833133134,23,1028,146172,0
DEQ,827917834114579,23,1028,149756,1
DEQ,827917834117346,23,1028,142277,0
DEQ,827917835089888,23,1028,132966,1
DEQ,827917835092703,23,1028,125319,0
DEQ,827917836011748,23,1028,137060,1
DEQ,827917836015118,23,1028,67666,0
DEQ,827917836908082,23,1028,133178,1
DEQ,827917836911465,23,1028,54240,0
DEQ,827917837815303,23,1028,137092,1
DEQ,827917837818780,23,1028,66220,0
DEQ,827917838742310,23,1028,160706,1
DEQ,827917838745694,23,1028,98610,0
DEQ,827917839631216,23,1028,145304,1
DEQ,827917839634628,23,1028,93065,0
DEQ,827917840398358,23,1028,37659,0
DEQ,827917840445127,23,1028,33676,0
DEQ,827917841273226,23,1028,36448,0
DEQ,827917841326827,23,1028,39169,0
DEQ,827917842148048,23,1028,36274,0
DEQ,827917842241029,23,1028,67823,0
DEQ,827917843172520,23,1028,78354,1
DEQ,827917843268048,23,1028,144516,0
DEQ,827917844192347,23,1028,92280,1
DEQ,827917844207076,23,1028,95941,0
DEQ,827917845127242,23,1028,36485,1
DEQ,827917845170316,23,1028,70284,0
DEQ,827917846137582,23,1028,59948,1
DEQ,827917846171518,23,1028,78369,0
DEQ,827917847163145,23,1028,81982,0
DEQ,827917847302003,23,1028,84693,0
DEQ,827917848124069,23,1028,103255,1
DEQ,827917848229829,23,1028,107617,0
DEQ,827917849123490,23,1028,101209,0
DEQ,827917849229778,23,1028,106551,0
DEQ,827917850119151,23,1028,79190,0
DEQ,827917850240662,23,1028,110649,0
DEQ,827917851141352,23,1028,92645,0
DEQ,827917851261391,23,1028,106306,0
DEQ,827917852141664,23,1028,82338,0
DEQ,827917852245608,23,1028,92502,0
DEQ,827917853125163,23,1028,54035,0
DEQ,827917853198506,23,1028,37004,0
DEQ,827917854122725,23,1028,48601,1
DEQ,827917854175400,23,1028,66380,0
DEQ,827917855186632,23,1028,118041,1
DEQ,827917855189708,23,1028,104285,0
DEQ,827917856242969,23,1028,169166,1
DEQ,827917856245931,23,1028,163221,0
DEQ,827917857217251,23,1028,161186,1
DEQ,827917857220219,23,1028,155267,0
DEQ,827917858220030,23,1028,168932,1
DEQ,827917858222855,23,1028,163625,0
DEQ,827917859201696,23,1028,161000,1
DEQ,827917859204674,23,1028,155048,0
DEQ,827917860193081,23,1028,164437,1
DEQ,827917860195948,23,1028,156101,0
DEQ,827917861127601,23,1028,98026,1
DEQ,827917861225740,23,1028,187929,0
DEQ,827917862125557,23,1028,109300,1
DEQ,827917862128454,23,1028,103187,0
DEQ,827917863111526,23,1028,96398,1
DEQ,827917863203107,23,1028,176338,0
DEQ,827917864121782,23,1028,111839,1
DEQ,827917864124402,23,1028,106175,0
DEQ,827917865133628,23,1028,124662,1
DEQ,827917865136039,23,1028,118860,0
DEQ,827917866041066,23,1028,52715,1
DEQ,827917866119751,23,1028,120968,0
DEQ,827917867147218,23,1028,157933,1
DEQ,827917867150278,23,1028,152754,0
DEQ,827917868145708,23,1028,173526,1
DEQ,827917868148559,23,1028,165618,0
DEQ,827917869096512,23,1028,133509,1
DEQ,827917869099312,23,1028,126812,0
DEQ,827917870016759,23,1028,138046,1
DEQ,827917870020128,23,1028,66325,0
DEQ,827917870944399,23,1028,155311,1
DEQ,827917870947815,23,1028,98064,0
DEQ,827917871838725,23,1028,146575,1
DEQ,827917871842133,23,1028,100857,0
DEQ,827917872733366,23,1028,140189,1
DEQ,827917872736740,23,1028,109460,0
DEQ,827917873636346,23,1028,141071,1
DEQ,827917873639780,23,1028,124564,0
DEQ,827917874566230,23,1028,169604,1
DEQ,827917874569147,23,1028,142547,0
DEQ,827917875447154,23,1028,164344,1
DEQ,827917875450022,23,1028,148780,0
DEQ,827917876316983,23,1028,156793,1
DEQ,827917876319939,23,1028,140454,0
DEQ,827917877215695,23,1028,81611,1
DEQ,827917877218565,23,1028,75700,0
