# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,1018746179986430,24,1400,99413,1
DEQ,1018746179989094,24,1400,92776,0
DEQ,1018746185999921,24,1400,108879,3
DEQ,1018746186090330,24,1400,190638,2
DEQ,1018746186091140,24,1400,182749,1
DEQ,1018746186184034,24,1400,269779,1
DEQ,1018746186186668,24,1400,91484,0
DEQ,1018746191972703,24,1400,101712,1
DEQ,1018746192009749,24,1400,125563,3
DEQ,1018746192118691,24,1400,138644,2
DEQ,1018746192133635,24,1400,145086,1
DEQ,1018746192227932,24,1400,236950,0
DEQ,1018746197989442,24,1400,102593,2
DEQ,1018746197992022,24,1400,91248,1
DEQ,1018746198090191,24,1400,186971,0
DEQ,1018746203904100,24,1400,41083,1
DEQ,1018746203945901,24,1400,73131,1
DEQ,1018746204055621,24,1400,148015,1
DEQ,1018746204058807,24,1400,111554,0
DEQ,1018746209989821,24,1400,102625,1
DEQ,1018746209992373,24,1400,93467,0
DEQ,1018746217600035,24,84,133517,0
DEQ,1018746221867956,24,1400,106749,0
DEQ,1018746226002390,24,1400,101702,3
DEQ,1018746226094896,24,1400,186700,2
DEQ,1018746226095741,24,1400,180728,1
DEQ,1018746226097249,24,1400,179977,0
DEQ,1018746226200944,24,1400,99915,2
DEQ,1018746226203561,24,1400,87772,1
DEQ,1018746226282705,24,1400,164818,0
DEQ,1018746231927332,24,1400,44681,1
DEQ,1018746231966099,24,1400,70785,0
DEQ,1018746241797508,24,1400,45133,0
DEQ,1018746245996401,24,1400,110968,4
DEQ,1018746245999021,24,1400,97557,3
DEQ,1018746246088757,24,1400,185032,2
DEQ,1018746246089691,24,1400,181260,1
DEQ,1018746246180860,24,1400,270364,2
DEQ,1018746246183853,24,1400,89961,1
DEQ,1018746246263558,24,1400,163315,0
DEQ,1018746251918956,24,1400,45063,0
DEQ,1018746257975215,24,1400,101133,0
DEQ,1018746263997219,24,1400,112050,4
DEQ,1018746263999887,24,1400,98608,3
DEQ,1018746264081024,24,1400,177151,2
DEQ,1018746264081846,24,1400,171849,1
DEQ,1018746264094720,24,1400,182349,1
DEQ,1018746264191854,24,1400,106023,0
DEQ,1018746269975254,24,1400,95531,1
DEQ,1018746269977829,24,1400,85386,0
DEQ,1018746275979358,24,1400,95244,1
DEQ,1018746275981964,24,1400,85115,0
DEQ,1018746276082539,24,1400,96433,0
DEQ,1018746281976121,24,1400,100122,1
DEQ,1018746281978698,24,1400,88602,0
DEQ,1018746291852030,24,1400,94028,1
DEQ,1018746291854659,24,1400,83832,0
DEQ,1018746291957152,24,1400,98269,0
DEQ,1018746295996116,24,1400,103134,4
DEQ,1018746296089774,24,1400,181915,3
DEQ,1018746296090613,24,1400,180723,2
DEQ,1018746296183399,24,1400,268314,2
DEQ,1018746296186063,24,1400,268929,1
DEQ,1018746296263242,24,1400,168445,1
DEQ,1018746296265832,24,1400,75634,0
DEQ,1018746301974934,24,1400,88921,2
DEQ,1018746301977584,24,1400,76721,1
DEQ,1018746302066504,24,1400,163428,1
DEQ,1018746302067341,24,1400,85738,0
DEQ,1018746307989256,24,1400,99233,1
DEQ,1018746307991968,24,1400,88054,0
DEQ,1018746308093826,24,1400,97569,0
DEQ,1018746321856115,24,1400,99500,0
DEQ,1018746325996604,24,1400,107894,3
DEQ,1018746325999225,24,1400,101496,2
DEQ,1018746326016026,24,1400,111955,3
DEQ,1018746326155133,24,1400,248784,4
DEQ,1018746326158040,24,1400,154048,3
DEQ,1018746326169192,24,1400,161369,2
DEQ,1018746326292971,24,1400,275380,1
DEQ,1018746326296292,24,1400,263596,0
DEQ,1018746326385526,24,1400,85723,0
DEQ,1018746331919742,24,1400,46891,0
DEQ,1018746339712767,24,1400,118602,0
DEQ,1018746343977256,24,1400,91263,2
DEQ,1018746343979890,24,1400,77579,1
DEQ,1018746344065658,24,1400,161008,1
DEQ,1018746344066494,24,1400,82578,0
DEQ,1018746349924474,24,1400,44125,1
DEQ,1018746349969989,24,1400,76234,0
DEQ,1018746359725287,24,1400,99698,0
DEQ,1018746363974491,24,1400,90145,2
DEQ,1018746363977439,24,1400,77840,1
DEQ,1018746364070594,24,1400,168858,0
DEQ,1018746369931298,24,1400,44413,2
DEQ,1018746369969597,24,1400,73696,2
DEQ,1018746370010971,24,1400,109941,1
DEQ,1018746370134898,24,1400,200416,0
DEQ,1018746381800405,24,1400,44022,1
DEQ,1018746381845819,24,1400,79870,0
DEQ,1018746385947192,24,1400,46712,4
DEQ,1018746386057449,24,1400,141689,3
DEQ,1018746386058320,24,1400,139693,2
DEQ,1018746386156848,24,1400,231462,2
DEQ,1018746386159334,24,1400,231327,1
DEQ,1018746386160770,24,1400,98280,0
DEQ,1018746386244529,24,1400,80077,0
DEQ,1018746391925139,24,1400,44317,0
DEQ,1018746401868860,24,1400,106145,0
DEQ,1018746405987805,24,1400,96797,2
DEQ,1018746405990495,24,1400,83495,1
DEQ,1018746406012623,24,1400,103218,2
DEQ,1018746406097436,24,1400,102713,1
DEQ,1018746406098331,24,1400,88861,0
DEQ,1018746411932991,24,1400,45526,1
DEQ,1018746411971125,24,1400,70303,1
DEQ,1018746412012953,24,1400,76588,1
DEQ,1018746412126359,24,1400,154234,0
DEQ,1018746417989260,24,1400,102212,2
DEQ,1018746417991889,24,1400,89984,1
DEQ,1018746418081509,24,1400,177104,0
DEQ,1018746431888603,24,1400,123548,1
DEQ,1018746431892485,24,1400,117954,0
DEQ,1018746436003159,24,1400,103752,3
DEQ,1018746436005770,24,1400,97320,2
DEQ,1018746436102655,24,1400,186711,3
DEQ,1018746436103449,24,1400,185090,2
DEQ,1018746436119383,24,1400,108819,3
DEQ,1018746436206919,24,1400,192532,2
DEQ,1018746436209497,24,1400,97831,1
DEQ,1018746436292827,24,1400,177252,0
DEQ,1018746441929773,24,1400,45131,1
DEQ,1018746441967884,24,1400,69661,1
DEQ,1018746442010804,24,1400,78002,1
DEQ,1018746442135001,24,1400,165947,0
DEQ,1018746447973795,24,1400,90345,2
DEQ,1018746447976388,24,1400,76628,1
DEQ,1018746448072272,24,1400,170251,0
DEQ,1018746453912544,24,1400,43959,3
DEQ,1018746453986480,24,1400,105784,2
DEQ,1018746454103877,24,1400,215977,1
DEQ,1018746454106473,24,1400,216394,0
