# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,948841877456275,24,1400,261084,0
DEQ,948841883156603,24,1400,97925,1
DEQ,948841883159201,24,1400,95948,0
DEQ,948841902213448,24,1400,93566,1
DEQ,948841902216037,24,1400,85946,0
DEQ,948841907009210,24,1400,54875,3
DEQ,948841907048943,24,1400,91574,4
DEQ,948841907096396,24,1400,133056,3
DEQ,948841907128885,24,1400,159520,4
DEQ,948841907168762,24,1400,156166,3
DEQ,948841907208696,24,1400,194059,4
DEQ,948841907252679,24,1400,154765,3
DEQ,948841907292290,24,1400,192129,4
DEQ,948841907333480,24,1400,163470,3
DEQ,948841907377448,24,1400,205507,4
DEQ,948841907425480,24,1400,170707,3
DEQ,948841907464522,24,1400,207802,2
DEQ,948841907465109,24,1400,129243,1
DEQ,948841907502623,24,1400,164667,0
DEQ,948841913151938,24,1400,83921,1
DEQ,948841913154669,24,1400,77057,0
DEQ,948841913254694,24,1400,95565,0
DEQ,948841919202915,24,1400,132198,1
DEQ,948841919205959,24,1400,121678,0
DEQ,948841919320639,24,1400,109764,0
DEQ,948841925173507,24,1400,106699,1
DEQ,948841925176511,24,1400,95951,0
DEQ,948841932225708,24,1400,100331,0
DEQ,948841937204050,24,1400,111491,3
DEQ,948841937206759,24,1400,106447,2
DEQ,948841937208501,24,1400,99275,1
DEQ,948841937295818,24,1400,183855,4
DEQ,948841937296703,24,1400,83788,3
DEQ,948841937388426,24,1400,171081,2
DEQ,948841937391229,24,1400,168583,1
DEQ,948841937478848,24,1400,254126,1
DEQ,948841937481473,24,1400,85530,0
DEQ,948841943184880,24,1400,114826,2
DEQ,948841943279978,24,1400,194430,1
DEQ,948841943280854,24,1400,192593,0
DEQ,948841949174735,24,1400,107336,4
DEQ,948841949177350,24,1400,94824,3
DEQ,948841949258404,24,1400,173746,2
DEQ,948841949262918,24,1400,173583,1
DEQ,948841949264406,24,1400,173255,0
DEQ,948841955183974,24,1400,109516,1
DEQ,948841955206852,24,1400,119939,3
DEQ,948841955320097,24,1400,130151,2
DEQ,948841955322701,24,1400,125173,1
DEQ,948841955323149,24,1400,119789,0
DEQ,948841955417111,24,1400,89395,0
DEQ,948841961170799,24,1400,105507,2
DEQ,948841961173478,24,1400,93837,1
DEQ,948841961260763,24,1400,178874,1
DEQ,948841961261623,24,1400,83941,0
DEQ,948841975373800,24,1400,98565,2
DEQ,948841975376505,24,1400,87750,1
DEQ,948841975396834,24,1400,105738,3
DEQ,948841975487748,24,1400,107077,4
DEQ,948841975488703,24,1400,97464,3
DEQ,948841975489190,24,1400,95787,2
DEQ,948841975554449,24,1400,155772,1
DEQ,948841975564380,24,1400,163515,0
DEQ,948841981183235,24,1400,119608,1
DEQ,948841981185861,24,1400,108714,0
DEQ,948841981310658,24,1400,120498,0
DEQ,948841992267314,24,1400,99483,4
DEQ,948841992269946,24,1400,86639,3
DEQ,948841992352474,24,1400,167018,2
DEQ,948841992353608,24,1400,162638,1
DEQ,948841992354997,24,1400,161949,0
DEQ,948841997166685,24,1400,102777,2
DEQ,948841997169247,24,1400,91429,1
DEQ,948841997260699,24,1400,180697,0
DEQ,948842003184334,24,1400,115356,1
DEQ,948842003186997,24,1400,111490,0
DEQ,948842015861718,24,1400,106823,3
DEQ,948842015864332,24,1400,101491,2
DEQ,948842015881461,24,1400,113315,3
DEQ,948842015996609,24,1400,226220,4
DEQ,948842015999280,24,1400,130215,3
DEQ,948842016082753,24,1400,209688,4
DEQ,948842016085391,24,1400,202354,3
DEQ,948842016169138,24,1400,283868,2
DEQ,948842016171802,24,1400,167473,1
DEQ,948842016259665,24,1400,251301,0
DEQ,948842021153516,24,1400,95633,3
DEQ,948842021156233,24,1400,89075,2
DEQ,948842021168203,24,1400,95214,1
DEQ,948842021276498,24,1400,201382,0
DEQ,948842034356095,24,1400,106118,1
DEQ,948842034358781,24,1400,99983,0
DEQ,948842039213516,24,1400,133399,3
DEQ,948842039216516,24,1400,129483,2
DEQ,948842039304280,24,1400,210544,3
DEQ,948842039305185,24,1400,208999,2
DEQ,948842039397711,24,1400,175651,3
DEQ,948842039400605,24,1400,174164,2
DEQ,948842039486388,24,1400,176187,1
DEQ,948842039489037,24,1400,174768,0
DEQ,948842045203549,24,1400,123021,3
DEQ,948842045223166,24,1400,135465,4
DEQ,948842045348985,24,1400,254622,3
DEQ,948842045351743,24,1400,254987,2
DEQ,948842045427169,24,1400,212728,1
DEQ,948842045429836,24,1400,210959,0
DEQ,948842051146464,24,1400,89956,2
DEQ,948842051149086,24,1400,78153,1
DEQ,948842051233176,24,1400,160087,0
DEQ,948842057155277,24,1400,93608,3
DEQ,948842057157903,24,1400,87515,2
DEQ,948842057240761,24,1400,165100,1
DEQ,948842057241609,24,1400,163783,0
DEQ,948842063155766,24,1400,100156,1
DEQ,948842063158417,24,1400,92752,0
DEQ,948842075860842,24,1400,93584,3
DEQ,948842075863489,24,1400,86998,2
DEQ,948842075880149,24,1400,98300,3
DEQ,948842075975177,24,1400,191191,4
DEQ,948842075976225,24,1400,107855,3
DEQ,948842076005074,24,1400,132832,4
DEQ,948842076091182,24,1400,209483,3
DEQ,948842076093826,24,1400,210178,2
DEQ,948842076178124,24,1400,197080,3
DEQ,948842076180777,24,1400,187451,2
DEQ,948842076263332,24,1400,164777,1
DEQ,948842076266642,24,1400,159336,0
DEQ,948842081167536,24,1400,105049,3
DEQ,948842081170195,24,1400,98655,2
DEQ,948842081265004,24,1400,187995,1
DEQ,948842081269525,24,1400,190429,0
DEQ,948842092276320,24,1400,91531,0
DEQ,948842097160474,24,1400,93044,3
DEQ,948842097163049,24,1400,86708,2
DEQ,948842097247519,24,1400,166943,3
DEQ,948842097248393,24,1400,165624,2
DEQ,948842097330623,24,1400,162688,3
DEQ,948842097333516,24,1400,161598,2
DEQ,948842097410306,24,1400,157224,3
DEQ,948842097413018,24,1400,156018,2
DEQ,948842097493941,24,1400,155609,2
DEQ,948842097496588,24,1400,154275,1
DEQ,948842097583836,24,1400,166677,0
